milliseconds,M,P
0,0.9841475648534622,1.0037828061822414
100,0.9998441839961743,0.9921463881831811
200,0.9774920815954271,0.9940663666814298
300,0.9769463128491491,0.9520256694635278
400,0.9664245894183988,0.9550295926794753
500,0.9879402245687369,0.9244069025254344
600,0.970907409206734,0.9453778494803387
700,0.9473965548530006,0.9400540146704424
800,0.9459934017546948,0.9354314322740512
900,0.9543455751170952,0.9053928667367144
1000,0.9356049594911442,0.8720496921255636
1100,0.9400590144363078,0.8478963869256196
1200,0.9557963069767177,0.844196663729444
1300,0.9304992570143334,0.8231469448065833
1400,0.9246562170785814,0.8307728304775686
1500,0.9153306278720719,0.8390763276188541
1600,0.9158658631145558,0.8205715118911144
1700,0.9196504141061003,0.7595987563434708
1800,0.9326128988925516,0.7534344795113513
1900,0.9382965257324848,0.7592872257217013
2000,0.920882617970663,0.7586100833079837
2100,0.9281696583160444,0.7066849863735839
2200,0.9201385647952651,0.6919237441837508
2300,0.9297490086826399,0.7118902093090513
2400,0.9226122366095058,0.6874026975826122
2500,0.9201971781355733,0.6186887367645845
2600,0.9180488535279854,0.6030634710302125
2700,0.9285000812259562,0.6203087022015918
2800,0.9192902780419211,0.5805472326416903
2900,0.9391734465511332,0.5562666566049635
3000,0.9135572760036613,0.5570330960806725
3100,0.9314305398872195,0.5251991468531039
3200,0.9276262894873815,0.4961350473372491
3300,0.9595770383895853,0.46201264041217255
3400,0.9653990337119721,0.4302867516679344
3500,0.95289534944631,0.4264722701842553
3600,0.9749358306595598,0.3943837166205568
3700,0.9774880124630317,0.352135169928329
3800,1.008894575434726,0.35064568966705123
3900,1.0427049456064865,0.30705166200596984
4000,1.0359995048056632,0.3111913215750317
4100,1.0696905954751093,0.25008449882751826
4200,1.123219493476276,0.23179633231904362
4300,1.1639951446799184,0.2105531839585108
4400,1.1977529597950733,0.14413127784493518
4500,1.254513076381712,0.12067822615077628
4600,1.3188831846156122,0.13669743585442978
4700,1.3768822545760275,0.10303857222228922
4800,1.4559188578523727,0.06816553799684047
4900,1.5519521072743323,0.00988671162279892
5000,1.630152301358155,0.01152780972024413
