miliseconds,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A
0,9.999538183231051,0.0012064827865498815,0.0003362666414615722,-9.896933691713631e-05,1000.0000000378565,6.90034140913014e-08,9.343484569499235e-16,10.029897050540013,329.3983973788216,119.99766617748455,-0.003750669906815386,-2.7851483659453843e-06,9.994889522360337,0.0034736002008503783,-5.849365615641431e-05,80.00088409475819,0.0009141381246889681,-0.285460680892683,-0.025019595648432792,-0.0005282504450727491,-0.0001614589484933089,-0.003318295528291812,0.09159344482914984,-0.05072595164256892,99.99599165988433,0.0026231334230744797,120.00032435410053,0.0015114813149833095,0.002888571637530742,0.283488287689948,999.4249673675083,800.0018317476373,1.696410345747638e-05,7.0,2.4,11.4
100,10.000902469616172,0.0006917234968878371,0.00014904660564822405,-2.4211171500872073e-05,999.9999999472786,-8.327050420337635e-08,1.0051615171869653e-15,10.084737399172216,326.03619482698457,119.99678499095796,-0.0007758895944128397,3.590338868627108e-06,10.005595437580649,0.005488763001703407,-1.268605399883845e-05,77.40441005406662,-0.0055295551149977,3.138895193770525,0.07629204758617511,-8.185670740272269e-05,8.42973066973854e-05,-0.03118829798426708,0.12013473500235083,0.012648649010506057,99.99630037004293,-0.0006032482530473132,119.99898226999909,-0.0015779854682282561,0.0026985934196092345,-0.6726608887399316,999.4361912306955,799.9988993695916,-8.68467415421732e-06,7.0,2.4,11.4
200,9.99904778037532,0.0013771756324226486,-0.00017431290212783547,7.713103359827255e-05,1000.0000000073752,-1.379573419791988e-07,1.1002818842119243e-15,9.933751844522796,324.4257395057151,119.99591648052186,0.0035301799503957717,7.566259161261203e-07,9.996350152668262,0.00548705438366364,6.54206054649536e-05,73.31532040187274,-0.009281919202904988,6.177591170534882,0.09085084553834102,-0.0006289824926997993,-3.840622988698382e-05,-0.043218586627705446,-0.09996584289024614,-0.003825756989977198,99.99909342431496,0.0024423841359081646,119.99962826601121,-0.0014106348850585848,0.015073023051641921,-1.400122659943245,999.5681317438405,799.9996071356766,-7.191617640078342e-06,7.0,2.4,11.4
300,10.000233963820124,0.00116245211269541,-0.00016951128605700733,3.953360069265726e-05,999.9999999740745,-1.3360992486646402e-07,1.2375793746692221e-15,9.986997522027641,321.0108003246525,120.0015002032928,0.004011489262784495,-2.2907022162732257e-06,9.992855478691185,-0.002835324043063986,-1.4972521697407821e-05,71.12810290497221,-0.007244063528900717,8.69497055323005,-0.0059020250184358275,-0.0003142262029492724,-9.917594240870618e-05,-0.05808155969885937,0.00030291840998065116,-0.06412527636031033,99.99599814183935,0.004027780989998224,120.00039483607357,-0.0009489694909689478,-0.014298699985680889,-0.41995177937017286,998.8700749869239,800.0008612089046,-1.3572611817480733e-05,7.0,2.4,11.4
400,9.998670261917285,0.0008673216833458015,-0.00018041631836817522,6.485876664087364e-05,999.9999999914731,1.0583052180600336e-07,1.324680815218856e-15,9.965885974501207,319.2043967814092,120.00135986313413,-0.002958242105843898,-2.8188057142153456e-07,10.005806939904597,-0.0012479587072328833,2.9209499937623795e-05,69.11106975690647,-0.005674481882153257,10.876273493334612,0.23629652911379917,0.00031570200024085297,-2.6445516800587823e-05,0.03850673804717394,-0.10289949735306664,0.03480730177164359,99.99793006327556,0.000307760153733933,120.00092489423515,-0.0012362709136981538,0.02073991837414454,-0.6854436395219582,998.521144849035,800.0016191637728,-2.143133496508203e-05,7.0,2.4,11.4
500,10.000281125155684,0.0001260603157788949,-0.00010131933656014681,-3.790839208415728e-05,999.999999869107,1.310405146409153e-07,6.013716903844693e-16,10.041541626757896,315.55523682723117,120.00440716522712,0.0014303739303436799,-4.196433536738516e-06,9.993862172884688,-0.0028564157192244,-2.965244409966239e-05,65.92714987133496,0.013240045382366172,13.650268020349877,0.19540947334014946,2.44533083837889e-05,0.0002398752354447178,-0.02968963318867816,-0.08443482564805606,0.064760083329766,100.0040108153543,6.021874982216753e-05,119.99944739211027,-0.0013237758834624223,-0.0072934215295985105,0.6819950573471083,999.0846139275707,799.9981516370688,5.8555045679809915e-06,7.0,2.4,11.4
600,10.00092123553854,-0.00041457722815180594,0.00037162295309169937,-6.498887854996071e-05,999.9999999229173,-1.3983697586248534e-07,1.1664961015744526e-15,9.922414122871867,312.97971131164826,120.00233934007287,-0.0008290692791387275,7.028334761169406e-07,9.995068546513874,-0.0027856920891581307,2.9257890074708234e-05,63.76867498924006,0.004120990063646296,15.434965032220536,0.4492365821581993,0.001246951684931332,0.0002067363275158739,-0.07373979422420712,-0.018902936678310615,0.06816572535097269,100.00176547614755,0.0027469472477302,119.99930711468369,-7.113508489505496e-05,0.004121871187738463,-0.9083407280019138,999.3666734005599,800.0008871455723,1.4913606091725135e-06,7.0,2.4,11.4
700,9.998246865461532,0.0009951859295104374,0.000129694314551864,-0.00010290152555270462,999.9999999031115,-1.205992399931255e-07,-7.351967351119417e-16,9.953174539319242,311.94481788863374,120.00077503938488,0.0044479027360688084,9.628395468660162e-07,10.002088473691149,0.008973261003409963,-5.063582346436336e-05,60.26903903346774,0.013095817829947199,17.026566346521545,0.6330290988101295,0.0006263178022654142,0.00021352701016080856,0.08268904617618647,0.028996965713896514,0.10631862801471184,100.00258391090617,-0.0010813186436343073,120.00100092817149,0.0005804309179530068,0.044575642758057275,0.9648910162766948,1000.4697350208006,800.0015217379998,-4.205968026982224e-06,7.0,2.4,11.4
800,9.99962851151032,0.0014924366410438501,-0.0002172977712773633,4.854184003620317e-05,999.9999999309572,1.5602832906301755e-08,1.3470561175116487e-15,10.010031670861506,309.1888019838798,119.99693062063061,-0.00324351109146618,-1.086013989214928e-06,10.00140164563692,0.008011757369915799,-4.028139423390408e-05,58.32923974865602,0.0345661910959305,18.644129237025304,0.9990513199331584,0.002479328647731093,0.0005646107546219735,-0.015333345572870222,-0.0516914990876412,0.19010180344793287,100.00053141282713,0.0009497193085450928,119.99823590865148,0.0022729691164607747,0.059063488009091905,-0.7236945499871339,1001.423038894471,799.9993058376417,2.626979943314746e-05,7.0,2.4,11.4
900,9.998386759782063,-0.00040567876434076074,2.427730080021031e-05,-3.090144548678198e-05,999.9999999666236,9.869688384598073e-08,-3.9993356494375547e-16,9.90902398928694,307.4159247412705,120.0017565664977,-0.002987716603086214,-9.651279477718926e-07,9.999808441013272,0.003235967808332309,9.590481859280472e-05,56.674762437441494,0.054406104807354486,20.409775306622024,1.158793577269466,0.002291192454028794,0.0006374336429698264,0.10491630923875776,0.10152631647468227,0.19007340938783865,100.00370663841586,0.0028769764521865476,119.99641200912585,0.0037095798859172234,0.06711718358164241,1.7614906675508337,999.4014196992732,800.0005315076149,3.256748752418217e-05,7.0,2.4,11.4
1000,9.998436189282902,0.0027493282021140517,-9.858212487335116e-05,4.9237683732798206e-05,1000.0000001338748,1.1607957079712283e-07,2.4104439324658966e-16,9.845960908263285,305.19084853444406,119.99968889202378,-0.0043876549359199895,-4.330275458900417e-06,9.990005840547488,-5.78438193725786e-06,6.391948466598775e-05,54.587485903438946,0.06145429495657543,21.676922591351317,1.4074144451546609,0.004316309440112726,0.0007965510088736325,-0.024627644081075817,0.13994187597519792,0.3304666244964066,100.00150801601062,-0.00024902727328361446,119.99718730646724,0.00363096730178567,0.08592364653017326,2.510721336900247,996.9420410867315,799.9980309270056,2.9317354986462067e-05,7.0,2.4,11.4
1100,9.999636618437204,0.0018333289453899002,0.0004256532835216493,8.815983716660737e-05,999.9999999456134,3.547003800668078e-08,-1.20264834000539e-15,9.72924296909347,303.19087316156657,119.9969288219822,-0.0011590687059689496,3.6921921226671507e-06,9.986702593650666,0.01798638671354101,0.00013828201624103636,51.88179528945547,0.07355708353510937,22.208312466245502,1.8732367411002044,0.006077063879197959,0.0009319781386395795,0.007183218900430832,-0.002131869911783796,0.32337764951683795,99.99510147914772,0.0025556917196447103,119.99504183893275,0.0038609398112900077,0.12664135577002242,0.13147653197935805,999.4136639831727,799.9997165678882,2.3265592685840376e-05,7.0,2.4,11.4
1200,9.995615312808386,0.0035733325212519798,0.0004067256120505755,-8.245429401946724e-05,1000.0000001225691,-6.196766252850243e-08,-1.067120029991755e-15,9.789978208161585,301.4251743137286,119.99615388674997,-0.0029900496689743614,-3.0477476364554556e-06,9.968012506236121,0.012843630253004931,0.00010804852660247497,50.0077014804934,0.09076812977495378,23.184260204256255,2.0451140516195436,0.005949955065956707,0.0015042078412036588,0.07493317168457324,0.2614087217275758,0.40513084446006886,100.00185148784995,0.0016364461340680398,119.99469297598198,0.006000721072407431,0.16909116842096059,3.1971847131950373,999.0180348601689,799.9973021929153,1.94429881625876e-05,7.0,2.4,11.4
1300,9.996924256262352,0.00426779054802808,0.0004708528335351905,9.439223813506031e-05,1000.0000000490597,-7.984632970464105e-08,3.0383540651390386e-16,9.560494105162833,299.777246282911,119.99964062371386,-0.0014439351432354347,-3.060160397061007e-06,9.960843118222867,0.02764959704135337,0.00013974379724216357,48.43800085822968,0.11695034231618548,24.313627656000918,2.388473091217406,0.007245318810743281,0.0015310105628926882,0.23649030280261782,0.04988662437820657,0.5530423456850824,99.99883314821443,0.0019976515770065806,119.99519513028494,0.005793541023503821,0.1944218428410216,1.3162281123476942,997.0983362856408,799.99528823895,4.524147372508327e-05,7.0,2.4,11.4
1400,9.995726425086941,0.003773728666548663,6.900753923033427e-05,7.935382406219549e-05,1000.0000001172431,5.111644680815065e-08,-1.2464725201325008e-16,9.484115710154155,297.6181736568749,119.9997256696989,0.003096800433055089,2.421187003598892e-06,9.960164379907633,0.024282720306238608,0.00019097425542561637,47.458936336272274,0.13616928747823756,24.919867712220874,2.7776296158543836,0.008947178890660752,0.0021151745320289,0.18538709907579612,0.14864942196054232,0.6710956435883423,99.99742907394375,0.003801234690002373,119.99151985041215,0.00826997764533829,0.23899184754143105,4.1723074231387605,995.4953139405729,799.9953594897992,4.690742514093398e-05,7.0,2.4,11.4
1500,9.994326458946169,0.005955540239846944,0.0007275372261849817,0.00012413650909532046,1000.0000000210788,2.6210219797425796e-09,-1.2334663987027815e-15,9.366415180953876,295.58260208072295,120.0015815682923,0.0007273577030854394,3.409253000550162e-06,9.942546231373564,0.029437472553752442,0.0003163486835386709,45.602056814516345,0.13791721134480958,25.1630604081976,2.985363062766564,0.010701063790779213,0.002336724433562597,0.3787329071949412,0.32376652533805794,0.6995503588045869,99.99122749946265,0.0047087008611808884,119.98937947250265,0.007791401838166732,0.2799340523138254,3.520808686663517,994.5729577361777,799.994632230231,6.536217475491628e-05,7.0,2.4,11.4
1600,9.991940279882822,0.0071757465677829615,0.0003856212238156526,9.218748719930437e-05,999.9999998906685,-4.724124674823998e-08,-5.233960852251281e-16,9.299351995902997,294.9092092205115,119.99602561175129,0.005796488218666891,1.836198418204627e-06,9.933328299282065,0.04060852971499238,0.00031179547407890983,44.709195709674276,0.17184140310063303,25.201885559307485,3.3223348053163195,0.01249896482887293,0.0027388748577688456,0.3539142801914614,0.4789739575305011,0.8663852253607667,99.99234752402037,0.0023040210234137135,119.98762763218706,0.009808131373664377,0.31392142571087317,7.19869437162574,993.9226814546287,799.9925743409872,6.464918395189668e-05,7.0,2.4,11.4
1700,9.987979349286414,0.010263498981367932,0.00045076418015178594,3.3379403297919617e-05,999.9999999260828,8.390004113608059e-08,-6.154364424642197e-16,9.088769974659414,291.67555722720687,119.99854658033034,0.0014028960815055717,3.97076590069165e-06,9.93649447615841,0.04535097230172439,0.0004148897045794981,43.181855963614964,0.1845557239836871,25.69526524119702,3.656066419149102,0.01418875088539115,0.0028160635616110803,0.4678972990585943,0.5817457126508736,0.9007185179951854,99.99327426919263,0.006866009548793545,119.98582564327354,0.01232270622244812,0.3443776445507354,5.830702363707173,988.58944127876,799.989894062047,9.697559002187292e-05,7.0,2.4,11.4
1800,9.98819561367021,0.010619740992930365,0.0007813192554409276,0.0001473233626429718,1000.0000000286583,1.2956183135216827e-07,6.725801206413403e-16,9.034337321479255,290.31405613877627,119.99436532924271,0.004392643727206573,1.5905240786108224e-07,9.92439740764857,0.06769344133861695,0.0005225635381110351,41.700818583116636,0.1966702739620485,25.962167430784547,3.9726995178254607,0.016045690910670325,0.003262351796576504,0.522242187828347,0.7207284402562816,1.0930243568611206,99.99261805485817,0.006876959732504783,119.9859857496406,0.014489929909751627,0.36198942334524953,7.319598457032916,989.4476486942121,799.9865773801354,0.00013240534102490343,7.0,2.4,11.4
1900,9.98616432377802,0.013450658039043847,0.0011699445962185596,0.0001433152664133281,999.9999998842022,-1.0723492179057165e-07,-7.275472458286117e-16,8.807837351346423,289.77669586463014,119.9978843207023,0.0010872151213558328,-1.7520591012525233e-06,9.908212109890172,0.07080937900819427,0.0005973171436191262,38.87735942615419,0.21949804921394198,26.39815741513463,4.101328489501844,0.01739522935551175,0.0037781559426024822,0.6717603460582594,0.6485914712902904,1.1172885759143072,99.98858867190697,0.009428026072245736,119.98404769033661,0.019170571767024764,0.4117202325014573,10.477250721217779,988.4790945520133,799.983591330018,0.00014427824107156838,7.0,2.4,11.4
2000,9.982966531460743,0.01578440607032844,0.0017452948642676749,8.823926150814575e-05,999.9999999790298,3.520210199152207e-08,1.2376563465333447e-16,8.699002176547486,287.6017960528747,119.99102489181932,0.005152704258432626,-3.52759548754825e-06,9.891551721015919,0.07939462528300058,0.0007675474440084131,38.66941880413361,0.23633984503655145,25.94610265765291,4.471618616194481,0.018427059242895272,0.004078333051397492,0.7599126744186755,0.7900425963109539,1.3313901666154857,99.9881358997477,0.01814847749865998,119.98112861775736,0.018466452380980686,0.4419187971903799,13.129074272608126,983.5548513430772,799.9817994376756,0.0001774533545379046,7.0,2.4,11.4
2100,9.980820165079287,0.016672847483561622,0.002095519421849659,0.00011139056147158827,999.9999999858003,-1.3195139065736896e-07,-3.8147646706168056e-17,8.64762938661911,287.9734707995998,119.99479662198229,0.003708465157192912,1.6283169642141183e-06,9.869861281413364,0.10508407093787697,0.0008070895929336018,37.134001463120235,0.2533698834220951,26.482353857758373,4.692017736477252,0.020660776112456085,0.004161994407113948,0.9651974248202151,1.0682600264451114,1.3651159250535518,99.98245244559956,0.014684989319068998,119.97779155882881,0.023913872927959295,0.4899749195279645,13.744528600311753,981.5204725053916,799.9797766160125,0.00017375279119602628,7.0,2.4,11.4
