milliseconds,C,B,T
0,1.0045352246308916,1.003219232887772,1.0015104155838992
100,0.9422888774541522,0.9941711371082866,0.9885957544427836
200,0.8719135633705779,0.9961488615049573,0.9855792586385129
300,0.8200504421633925,0.9916508109932005,0.9869960741608859
400,0.7441200068906061,0.9877041300221374,0.973268779963834
500,0.7106506864969167,0.9829261950119571,0.9696324449953146
600,0.6467969612578767,0.9811273934403238,0.9735974792914059
700,0.6001641234593909,0.9690296099996448,0.9657222896270281
800,0.5460220966106178,0.9712291079455359,0.947555937668409
900,0.49980287507271737,0.9646460850075734,0.9399601964069492
1000,0.4746681195278735,0.9514794458101654,0.9399655007876595
1100,0.4369972265771751,0.949397795435477,0.9266338588890225
1200,0.41345720188123136,0.9399171549441812,0.9097727154379736
1300,0.37273880269012055,0.9342767967764487,0.9108134946410491
1400,0.33274205389019906,0.9273868321169296,0.8973112025517154
1500,0.3028164941154465,0.9291688637274584,0.882450599730356
1600,0.29395902836199195,0.9240503316428108,0.8784959263917443
1700,0.27324963511795675,0.9148453546071176,0.8599487993931363
1800,0.23317944226387707,0.9029563438694744,0.8515871636392198
1900,0.21275421320970353,0.8941272464772466,0.850062975299006
2000,0.21647854485239312,0.8899401302644341,0.8305970073051352
2100,0.19870404400068994,0.8889907059476729,0.8205937067946365
2200,0.17166236382039204,0.8825337654793276,0.8150697651422726
2300,0.16871811528844888,0.8727232340737285,0.7989723850575963
2400,0.13500578775882424,0.8612543202062803,0.7923098374055703
2500,0.12640461723739763,0.8541800867910041,0.7757720677633191
2600,0.11794036624888107,0.8528956128652108,0.7660043690448609
2700,0.1209545352692254,0.8448385091568447,0.752617382346114
2800,0.11917097843673329,0.8342947680990742,0.745208448230382
2900,0.09970632296403291,0.8233225842084277,0.7279386083067554
3000,0.09071751800409145,0.8241825661791901,0.7245582267552301
3100,0.0746897201334922,0.8107594505804768,0.7176191205141412
3200,0.06609779709029495,0.8093341623449305,0.7034968741426808
3300,0.07871453234872892,0.793666436839539,0.6969830038712826
3400,0.07818490869385963,0.793084687003851,0.6732291558125318
3500,0.07601997337087613,0.7854893454860871,0.6714698858772409
3600,0.04461885853577074,0.773411665754332,0.6604985999533127
3700,0.048546169238762586,0.7656202409860486,0.6541940328785626
3800,0.05634002214302669,0.7625229885592915,0.6318430769039565
3900,0.040183264854544945,0.7515739171006124,0.6299567521039418
4000,0.05155971458731532,0.750823764832059,0.6203539627271635
4100,0.042661177633945765,0.7378767763935569,0.6096746300968597
4200,0.0281009321489172,0.7329851404399826,0.6000095427071769
4300,0.04498456193268843,0.7250290069753111,0.5920867352426386
4400,0.034017548445890444,0.7237994640471153,0.5722076823496621
4500,0.03702538860637089,0.711845889352179,0.5762128131854548
4600,0.02656261031908725,0.710133385418626,0.5629410257195336
4700,0.024357359855390233,0.704230081316594,0.5499714577111441
4800,0.03438459501858819,0.6891209022223722,0.5467519017120978
4900,0.025068680924594782,0.6897318950658383,0.5319327338444422
5000,0.025777809670852293,0.6816298662519463,0.5275091812539366
