milliseconds,C,B,T
0,0.9907271764543049,0.9973440028383249,0.9992028889188707
100,0.9371968989077822,0.9928291409802589,0.9895493044890467
200,0.8717020476288139,0.9981158459554171,0.996480929129198
300,0.8096903260768529,0.9881668396498327,0.9791543491080325
400,0.7547451997656545,0.9853924097161157,0.9752360361169023
500,0.7098965460580177,0.9810537800080429,0.9768566762824151
600,0.6365541505747063,0.973673762931908,0.9683157757459473
700,0.591173258041873,0.9692721231173959,0.9544799203298717
800,0.5476035354235314,0.9643479725386888,0.9564138027051231
900,0.5180677022342041,0.9568632986984364,0.9438906062108424
1000,0.4646036351537912,0.9583676080731385,0.9348323609788763
1100,0.427093481505531,0.9514910918373224,0.9268363819980246
1200,0.3953555899195382,0.9466083821755037,0.913910110957194
1300,0.3809288592154048,0.939650167627135,0.9017557595616856
1400,0.333355982123363,0.9286438829012142,0.8969253630075003
1500,0.31331247376928045,0.9232755422945722,0.8857350857496906
1600,0.27820243351486046,0.9242104708884824,0.8833621560332527
1700,0.2617219333819397,0.9162739619214515,0.8659215573471262
1800,0.23789042913590208,0.9095597995830824,0.8596541272619114
1900,0.21662576325777774,0.8980142814497539,0.8524602087211957
2000,0.1938669644258399,0.8909075590720407,0.8392145506663322
2100,0.17782271059491328,0.8819558213608563,0.8166025485408145
2200,0.1817040171829707,0.8801808164046181,0.8096257402909088
2300,0.16570375831135242,0.8715271178683077,0.7999179606276318
2400,0.14178063696116758,0.8637046247374812,0.7880808890833334
2500,0.1404334023565295,0.8527476864639709,0.7763949643989593
2600,0.1162454703006528,0.8484871836359397,0.7736355247993548
2700,0.12415852949259734,0.8385718354337238,0.7626435459493579
2800,0.1158126112757225,0.8315055271116236,0.7441494272033263
2900,0.09318060459511288,0.8261619405264673,0.7366792914795806
3000,0.09261472137185159,0.8177230415091251,0.7306694248119784
3100,0.08776861453822028,0.8168073235945973,0.7121216837661744
3200,0.0815783062536237,0.8010514598084891,0.6979712232102737
3300,0.08490471070028403,0.7933263656098457,0.6838631528783173
3400,0.07606241040584025,0.7914566860948267,0.6773234841516287
3500,0.06310042889708499,0.7865158407180113,0.6762437006344025
3600,0.04916448948492032,0.7764594903354366,0.6556689493213377
3700,0.0560111813707966,0.7697535209905212,0.6533412038102429
3800,0.062060706707249134,0.760616061028893,0.6393511705062239
3900,0.05877007253734297,0.7589362653711226,0.629327533814646
4000,0.043015520314974603,0.7490518342118041,0.6146384151176227
4100,0.0482750543748494,0.7377790620249384,0.6029472083489151
4200,0.024233764128366794,0.7318561312809596,0.5990060488867457
4300,0.04335311799794979,0.7243344662540702,0.5925615933652927
4400,0.02604325475483137,0.7219051989362528,0.5836342360232788
4500,0.01790198328030083,0.7157480128119081,0.5767210578268206
4600,0.02062250891128132,0.7028754760998637,0.5584371582685479
4700,0.039714123609925676,0.6967650050083329,0.5454681755163566
4800,0.019273894786762846,0.6920823709807105,0.537744199702818
4900,0.014471704292871248,0.6877798780211917,0.5402593349113418
5000,0.03475270008906353,0.6834028284208714,0.5279483691520506
