milliseconds,PC3,XIAP,C9,PC9,C3,C9P,XIAP_C3,XIAP_C9,XIAP_C9_C3,XIAP_p2frag,XIAP_p2frag_C3,BIR12,BIR12_C3,BIR3R,BIR3R_C9,BIR3R_p2frag,XIAP_2SMAC,BIR12_SMAC,BIR3R_SMAC,SMAC,APAF1,XIAP_p2frag_2SMAC,Substrate,ClvgPrds,SMAC_mito,CytC_mit,CytC_cell
0,0.12005842942319822,0.06269289894034037,-4.196659900171628e-06,0.03002116871998453,-4.097628154539442e-06,1.6533058356224225e-06,-1.0433426199994994e-05,-0.00017495779144554584,1.1217586775673483e-05,-4.7136671312045794e-07,-7.564400803418857e-08,-3.7461829827420865e-06,5.595732568615634e-07,-2.3875657800723177e-06,-2.647661731330067e-06,-1.1939866370041742e-08,0.00018607205363646204,2.831700284158531e-08,-6.916229042037536e-09,-0.00021255218666754345,3.371997164109154,-1.5181472677231978e-09,1.0001182548477257,-4.571577643826744e-05,0.12545124066660435,10.06150003154813,0.01682526174442344
100,0.12003360978369398,0.06324838837972,0.0005763038545776436,0.028802771421037203,1.4333299355639591e-05,1.7617817019008897e-06,3.7196480962060815e-05,0.0003189766811891687,2.1629377011326325e-05,-8.34764879327499e-07,-1.2092927968316957e-07,-4.303743567152491e-06,5.371691510479584e-07,-2.7493810865120324e-06,9.99162820013328e-07,-1.4751449476772352e-08,0.00014875627685495275,3.6252344599179556e-08,-1.16625486912457e-08,0.0012169721003258062,3.371272767320488,9.60938053723748e-10,0.9999341663610478,0.00013395806062391306,0.12508584260409075,9.52433124695466,0.4982596583453929
200,0.1199124925709574,0.06174938966453174,0.0007806289868126857,0.028316625059885966,3.6747424965084355e-05,-3.6973980657436284e-07,2.6787584820744382e-05,0.001168624346303195,-3.5939656873204795e-08,6.97807746332954e-07,-1.31251895515214e-07,1.510183042716162e-06,-1.580444063813128e-07,-3.398828173562008e-07,2.022275278002258e-06,-4.800299768443655e-09,0.00011071041719214193,-3.257050276989985e-08,-4.3419759560761983e-08,0.002694178860523016,3.3703600983418665,1.4455885240088709e-09,0.9999492838590748,0.00015696424020786583,0.12285704678326306,9.000488163068113,0.9307088370799201
300,0.1199172876459844,0.061498723776178855,0.0008468247048816373,0.02722643934425819,5.500210434748555e-05,8.2185388042147e-07,9.253958237894409e-05,0.0016730600069248013,7.216108957363941e-06,3.295507475991146e-08,2.92128566619774e-09,1.2249935634747234e-05,2.755841147130861e-07,2.581124487183674e-06,2.374657674114899e-06,5.025983701623158e-09,0.00014804923271868412,-1.495616369539473e-08,-6.3919390154637005e-09,0.003619350841043744,3.369491992792134,1.123547119068798e-09,1.0000134897036772,0.00017260484383227828,0.12233056778716103,8.822840720311307,1.3253414483712378
400,0.11976309876843187,0.06026173712565696,0.0008674841886501031,0.026780449085802537,6.33604018807733e-05,2.368037769550978e-06,0.00013175208393309036,0.002510818379378708,-1.6259024609736837e-05,-1.4076812054332504e-06,-2.7786964062323974e-08,1.2001203956108056e-05,5.452945341703441e-07,7.096548041170282e-06,1.3650559268026728e-06,-1.619847281334456e-08,0.00020467556978202774,-1.032934813809189e-08,5.066294544541342e-08,0.0047082679183278004,3.3684298961053605,-2.2488389330342833e-10,0.9997180072570826,0.00017103083736070703,0.12073120883911093,8.348314354982703,1.5587950418812058
500,0.11972794523880306,0.059026907322080546,0.0008922942483466168,0.02564916477687827,6.35723441983181e-05,-5.635026924891362e-07,0.00019323104857931105,0.003318096814198201,4.794956208988532e-06,5.812978401903525e-07,-4.4074756016208105e-08,1.8371434313888575e-05,3.7555295981417483e-07,1.5725807187904793e-05,2.750033034129059e-06,1.4614387352233503e-08,0.0002943801035021924,4.8233602944161023e-08,-2.1381798202230408e-08,0.005973951196996517,3.3677462493784684,-9.681977221350479e-10,0.9997971547229324,0.00028946648659598496,0.11954075985977522,7.880650013634763,2.0024307274253608
600,0.11966524281788626,0.058073130399308615,0.0008892641136688974,0.024964786926456876,6.553252310781684e-05,-6.89368444164299e-07,0.00023478096868973988,0.0038984859130342113,-2.65375659262478e-06,-4.441710662481244e-07,-6.640581241720432e-08,2.0291986839864728e-05,4.074167810155599e-07,1.8835095741537896e-05,3.3222683819652473e-06,-1.1617776649637157e-08,0.00011561283424240852,2.5174966368889398e-08,1.1807001393094777e-08,0.00655087947592142,3.3673167151322936,1.948627558534059e-09,0.9997310170363926,0.0003610340264092981,0.1192967024499079,7.496342758676357,2.3992266598951635
700,0.11954035628864472,0.05718144703986221,0.0008810466593691377,0.024419752669927026,7.168738414676338e-05,2.7862825472717483e-06,0.00027987251068625155,0.00468960091551229,2.797114516498001e-05,5.845573746186456e-07,9.107462744960264e-08,1.9053031158048982e-05,3.271518261154711e-07,2.5240052307433347e-05,3.4216131417913987e-06,-1.0659831623234326e-10,0.00020776910719324772,7.035761666127857e-09,4.5588595386843645e-08,0.007863783139985361,3.36647817880678,1.0576053899515922e-11,0.9996769500082087,0.0003323093366440127,0.11730530937960008,7.199585507998067,2.6947122754064448
800,0.11957790825780505,0.057023762288954595,0.0008979970066737402,0.023515068930489567,7.612488794272153e-05,2.7839815574158532e-06,0.0003240113833742883,0.005335250414209959,3.530199258100761e-05,2.870977485741305e-06,-7.055487189815855e-08,3.171126081589529e-05,5.426297989281027e-07,2.8705045912228457e-05,1.6302718230447592e-06,-1.0727499563272059e-08,0.00039423240379623755,3.5009903420686284e-08,1.9923385046236226e-08,0.00874576900563488,3.3653122688846255,9.767608844354947e-10,0.9995383069994254,0.0004008630472292732,0.1170998058645082,6.948290033983594,2.972169962877404
900,0.1195279793324698,0.05546629583029133,0.0008971503257300614,0.022928371295629302,7.466708916938086e-05,1.5009926547331633e-06,0.000383835015890894,0.005811039344410005,5.384596879300979e-05,3.7643615898038095e-06,1.330605282267417e-07,3.585958287512222e-05,5.646354960802335e-07,3.713696670190554e-05,5.972664375789539e-06,4.265820540146424e-09,0.0008176051104993991,2.9784044020256367e-08,6.190224793326767e-10,0.009333285725300533,3.365199267189263,2.315079651068057e-09,0.9994588778165128,0.0004888614975523608,0.11556143900025927,6.548058318228335,3.281510388269845
1000,0.11936683905566554,0.05438037654897794,0.0008956237276743245,0.022175852102416786,7.476716329502798e-05,3.3791433451096264e-06,0.0004368588553465372,0.006881783676256225,7.458702081305851e-05,3.027000945461997e-06,-7.845226489794035e-08,3.632395139197581e-05,4.0805187152590027e-07,4.1403256056899394e-05,7.432955313135862e-06,6.48343369262239e-10,0.0009782036047745978,1.2317294211819618e-07,2.0297127020758737e-08,0.009883825281552851,3.36393618800388,1.5757187979620659e-09,0.9993651384562628,0.000739052521864245,0.11405091498191396,6.2386950444175655,3.8268160657659016
1100,0.11938207082098992,0.05317668765914832,0.0009004397502304287,0.02131314169512009,8.240986229701423e-05,3.608769407579198e-06,0.0005016484478904544,0.007288256510926329,8.225506226231274e-05,5.033601522879795e-06,-1.71159165297294e-08,5.464635031052643e-05,6.021623573390539e-07,3.8747830319099914e-05,8.727083573891864e-06,-3.099240528609905e-09,0.0009737274414886119,1.4211372398674177e-07,3.023528943841714e-08,0.010813779309563327,3.363275059632407,1.0580856312328517e-10,0.9993035836780871,0.0006751756461606261,0.11288762802528086,5.982889527290657,4.09761711841049
1200,0.119285327067124,0.052816067598802675,0.000919296606602115,0.020989215641358114,8.120706674584806e-05,3.3000799868286045e-06,0.0005526610954861872,0.008061249790993631,7.710072169693514e-05,4.547058773823984e-06,1.1538476620196113e-07,5.533479618635716e-05,2.1737558865899496e-07,4.977467822655082e-05,5.506026215357507e-06,-2.4038720261921117e-09,0.0015287518630243818,1.5020431363721167e-07,1.1338794155416717e-07,0.011094271462845794,3.3631264008422126,1.657211264656769e-09,0.9990035152187403,0.000754713741322199,0.11129643971084559,5.8262535634077715,4.13236441250633
1300,0.11913913451538345,0.05180759380386122,0.0009221875006090268,0.020401813422241625,8.25548972931437e-05,5.4120629586561345e-06,0.0006270989639298229,0.008309156188285085,8.622159640005979e-05,3.804115921484958e-06,1.610982172854087e-07,6.378060038490816e-05,6.1014553222213e-07,5.3321668337237915e-05,1.1030964699938163e-05,4.533596448670082e-09,0.001749570469043193,1.6370551694254972e-07,1.0458978949449981e-07,0.011508903791006818,3.362208394734502,1.4393637611614405e-09,0.9990342876483369,0.0009448062234311168,0.11021232769002437,5.430737253070622,4.408916711782109
1400,0.11907835481597474,0.05145523417167688,0.0009209073217584645,0.01957617258304896,8.501570464098145e-05,7.000458660692271e-06,0.0006695789270842062,0.00907146619177802,9.311031475372075e-05,7.14590789370846e-06,4.751933209265928e-08,7.272673933767713e-05,7.910331062540112e-07,5.448557327420249e-05,1.0674313297957493e-05,3.538371684437809e-09,0.002132868478841254,1.9169736558082203e-07,1.269311586148132e-07,0.012227724312098603,3.361647110977709,1.5161815296100038e-09,0.9988592951413189,0.001207209318768614,0.11037159470129367,5.197593485542134,4.772539471403462
1500,0.11911654802767664,0.04966291417820606,0.0009251303449697579,0.018794883395469857,9.518004790745424e-05,7.881411113955709e-06,0.0007164264252974597,0.009287229674484377,0.00014762414316853986,8.304648334761273e-06,1.57953983262797e-07,7.724654135938648e-05,9.602026781621798e-07,6.448681140074719e-05,1.0100532561998534e-05,-1.2921370197472744e-09,0.00220434779598178,1.6488242182316234e-07,1.6328180653625384e-07,0.012597338323970782,3.3613319373156108,4.733352785750727e-09,0.9987210087658114,0.00115678731332328,0.10863531520819175,4.939209584319419,4.938930043952649
1600,0.1189162430635924,0.049554407566216374,0.0009366146013917996,0.01863471152405702,9.107752052356137e-05,8.418534411385971e-06,0.0007671577164222578,0.009882384451384986,0.00017594417889868776,8.113886325231487e-06,1.1181452579913418e-07,7.464885179222411e-05,7.832768552565235e-07,6.603771892677781e-05,1.0906909847477457e-05,6.594904199431447e-09,0.0028944129351144887,1.9319098923940284e-07,2.1180816226158012e-07,0.013175305883990782,3.360637062311163,3.654283855844518e-09,0.9986535804124598,0.0012153549019855488,0.10824414647097998,4.650143685107401,5.191826099569434
1700,0.1189434578081128,0.047763006319074965,0.0009521155008846921,0.01797343888603059,9.698273286643347e-05,1.0966694454150616e-05,0.0007687982847048356,0.010329068616490062,0.00019377110017393487,7.962444536567507e-06,2.615060861702781e-07,8.117868594808291e-05,1.8121552014337929e-06,7.276279461621933e-05,1.6398819530308353e-05,2.5164560503752165e-08,0.002898956936055184,2.6844931887250186e-07,2.3550009979306027e-07,0.013440135577560169,3.3599028894229894,5.653500011658446e-09,0.9986031364624276,0.0014364183487934443,0.1061495424295708,4.597459712975743,5.568638803761824
1800,0.11881640391801636,0.04707962376073384,0.0009636737119966337,0.01726987788447168,0.00010381679993002823,1.3096255329124632e-05,0.000838354536554239,0.01083619689304349,0.00019700981383714467,1.1788589553909033e-05,2.806530350144201e-07,9.645422664202978e-05,1.0929225764437414e-06,7.21435475918862e-05,1.8149303962063566e-05,2.0690078895709436e-08,0.0031839135342926956,3.3328169737514586e-07,2.9469959620016196e-07,0.013408171792165545,3.3595749450530277,5.525112058983839e-09,0.9984693796727695,0.00164905484403398,0.10577168192081458,4.319733437348103,5.611874756390317
1900,0.11870258916735411,0.046488491885961755,0.0009547463003440853,0.017199057647976634,0.00010239092670566643,1.2900131753536538e-05,0.0009210640030795176,0.011715876535633819,0.00023770223579344795,1.0639798229533952e-05,2.786933983245362e-07,0.00010162410781093722,1.8172483635698106e-06,8.40234493976938e-05,2.3080946018055446e-05,3.5293615523977094e-08,0.0038492446759977586,2.952176401112624e-07,2.759231779264693e-07,0.013874600907847146,3.3590296228754366,6.486711431294126e-09,0.9983024087466651,0.001782683394835128,0.10456932933276102,4.136060699510955,5.785627916945563
2000,0.11867703959012003,0.04525273873231622,0.0009617191477087576,0.016688798831446933,0.00011028374245883507,1.3127142312862173e-05,0.0009184007119377806,0.012052440013528436,0.00025584046241517567,1.3711614598066148e-05,1.6731355474118888e-07,0.00011215675117762028,2.2149470609116673e-06,8.995614378443343e-05,2.1084754841635453e-05,2.029388665401434e-08,0.003936039324877294,3.969441450096477e-07,3.3349439833658646e-07,0.014232795809671964,3.3583107377176917,5.47233985989138e-09,0.9982294322653329,0.0018326668989853121,0.10318350159029292,3.944409184034014,6.042561967727235
2100,0.11864484305022421,0.04452213207422465,0.000968855247214578,0.01593632635361155,0.0001167154738296697,1.8052468094704466e-05,0.0010295000112417838,0.012143464796010906,0.0002899817144783847,1.559852521270979e-05,2.861620560272515e-07,0.00011329794611033334,2.4806095867643755e-06,9.123794522959413e-05,2.7644882397989565e-05,3.843238490377521e-08,0.004580520678857161,4.14435438410871e-07,4.1808395712557714e-07,0.014684914285567053,3.3577755052137443,7.756815663731408e-09,0.9980027331818456,0.001988630165502732,0.1022619015199182,3.712268378962846,6.264141978202606
2200,0.11848913907517142,0.04374360886002437,0.0009852682989489412,0.0151960988465408,0.00011773017597143426,1.979865608252645e-05,0.0010735042005705767,0.012600330474503561,0.0003097739125182548,1.6133164790802304e-05,3.462372230536881e-07,0.00013033552912019506,2.344750983411968e-06,9.612553263679989e-05,2.752626903966258e-05,3.64087890645481e-08,0.004876303185266377,5.045367837675987e-07,4.303711513963604e-07,0.014854827865612938,3.3575665922814335,1.0964950839925934e-08,0.9980736453132112,0.0020897970059893176,0.10099682542968043,3.6037089256461714,6.466679586127221
2300,0.11848068673445353,0.04227404433068785,0.0010006177226685722,0.014819139795473495,0.0001214766755260301,2.2320739620683153e-05,0.0011005987874144949,0.01296886839650985,0.0003240269489716803,1.9986332729857912e-05,3.5625450183926597e-07,0.0001287620914519541,3.5026914541719833e-06,0.00010676816095248413,3.330758716995989e-05,4.4952556874457085e-08,0.005304269290544462,5.464569497978604e-07,5.791858835216175e-07,0.014850271510720553,3.3571241407076853,1.2712833817667805e-08,0.9977202979169912,0.002306567229073281,0.10050229131888665,3.5249790263680976,6.663466846777193
2400,0.11829361470833301,0.04207746498360426,0.001010631750368082,0.014418728074017924,0.00012207212406597264,2.328070436632288e-05,0.0011484756637510673,0.013407944431433658,0.0003280788625894614,1.868067644775514e-05,5.736633118525611e-07,0.0001454043255529927,3.2455247897265244e-06,0.0001071243409116728,3.2666651000007884e-05,4.4464788635668415e-08,0.005650893511019034,5.639550376053926e-07,6.115981634401245e-07,0.01509298421041161,3.356832598333475,1.3877796767775252e-08,0.9975954242369642,0.002366274899639342,0.09944790999619206,3.312646001783052,6.661023904881268
2500,0.11830271904419987,0.040980194894758626,0.0010089166955649458,0.013796919518477323,0.00012778747529761843,2.619021857149738e-05,0.0011850490231445794,0.014005964704078624,0.000402454245385026,2.3092175491696484e-05,6.034322046983509e-07,0.00014912888896535448,3.516084157597321e-06,0.00011074660671859843,3.8206530109691955e-05,4.508936931300452e-08,0.005819612205637156,6.196063898023951e-07,6.599616073840966e-07,0.015282359837564626,3.356454308338155,1.2248992646447588e-08,0.9974265249999461,0.0024760884607644786,0.09831157772604623,3.052086682435859,6.75446996122839
2600,0.11810330656566977,0.04074385279260727,0.0010197003169665631,0.013541949731682469,0.0001369629116583812,2.6344467034672987e-05,0.001262893222825976,0.014145409857255277,0.00040279247149922607,2.5426340020429432e-05,5.69235523605477e-07,0.0001617814469587469,4.993597813690005e-06,0.00012254479250440844,3.806611049352805e-05,8.096357507396295e-08,0.006349936433219837,6.554267321867187e-07,7.128107072681356e-07,0.015739720753382192,3.3559520080422693,1.746160242833735e-08,0.9973558267308218,0.0025495102052084024,0.0974666555314113,3.015019195391248,7.045795819658101
2700,0.11811735305217157,0.03947018152657281,0.0010290901366882775,0.013404359192178817,0.00013637239512756554,3.097174879305022e-05,0.0012972121690010467,0.014102712451062512,0.00045996802857446636,2.8107556230191847e-05,7.706869828280463e-07,0.00016806704523360708,5.0687246032565475e-06,0.0001261016939779204,4.473756665186439e-05,6.365365376062118e-08,0.00642969896291668,6.786553429883944e-07,7.2332184890591e-07,0.015706930121825863,3.355138914027398,1.658355956573378e-08,0.9972888879698506,0.002912616576347606,0.09689995725953224,2.875243554006631,7.159360245663933
2800,0.11797284063736554,0.038593550275775726,0.001045581185793068,0.013239890732684508,0.00014715690340480535,3.160793856944221e-05,0.001371459584583727,0.014700671547142451,0.00046818827951799764,2.7607361787320915e-05,1.0986748437247916e-06,0.00017600503354715355,5.245938579843339e-06,0.0001308327174888648,4.743743545896644e-05,1.0783214801793773e-07,0.00706006136240077,7.427957638946917e-07,8.361470695791403e-07,0.015936771415103395,3.354802359907488,1.8725154676169997e-08,0.9971212664704665,0.003026343019220571,0.09530960314090531,2.773902331440603,7.359082509065027
2900,0.1178679944047881,0.03831724687175058,0.001054474188215288,0.012608328017266383,0.00015221891720576994,3.437242591747591e-05,0.0013786445114378116,0.015090852960827243,0.0004883974669080913,3.300863355730859e-05,1.1165659947664675e-06,0.00019168898017899081,5.900473276783058e-06,0.00013519006169683138,5.353706039703171e-05,1.0930737633013345e-07,0.0073988133827266565,8.502538206864576e-07,9.441642037986028e-07,0.016408289361765676,3.354641427552487,2.2308245723757237e-08,0.99672474552395,0.003184573016354924,0.09438306537450775,2.5557546619053504,7.5097945014090035
