miliseconds,C,M,X
0,0.008482246635070122,0.010053796656940882,0.009963025367687828
100,0.012303574894171708,0.00020305412148455547,-2.0476958557377802e-05
200,0.01444559813330155,0.00027012997152448345,1.3231063122285105e-05
300,0.01628695788476703,0.00040788746599413467,-6.451359848874815e-05
400,0.020950186939505497,0.00039088412526613734,-5.035710239129575e-05
500,0.023975304600593293,0.000500450358216173,-5.939962568193576e-06
600,0.02630522945479954,0.00053985664144366,2.837021101366661e-05
700,0.026324212425170558,0.0005382769038584476,5.306851953979127e-05
800,0.030721841584295605,0.000610957636059274,2.4035310079867896e-05
900,0.031125023937998913,0.000732692345278362,-5.115491598759119e-07
1000,0.036511919545031364,0.0006656880729136066,-2.4178405970585644e-05
1100,0.03721335114273596,0.0007248521559649575,1.5088177853377562e-05
1200,0.04106104688973383,0.0009255469922285827,3.2209517274033126e-05
1300,0.043616072803565845,0.0008555545429475531,4.110918134136678e-05
1400,0.04454564572768903,0.0010065349321746163,4.7376660695088884e-05
1500,0.04773002052350974,0.0010040752241837715,-5.443416360838273e-05
1600,0.049964575297305094,0.0010810866000809008,-1.7432490244129585e-05
1700,0.05232304113520326,0.0011877472879332108,7.864437847523954e-05
1800,0.05531026540848822,0.0012168869396623626,7.759674908127216e-05
1900,0.05791319118179423,0.0012004961492120179,-2.697564371964207e-05
2000,0.05893847723994602,0.001399914125769298,-4.696717620661532e-06
2100,0.062396799317356054,0.001325184059413092,5.5897459792871254e-05
2200,0.06486725207953714,0.0014238608224578652,3.647753619876295e-05
2300,0.06504597616237918,0.0015727624281175405,4.311893014464067e-05
2400,0.06931417371845282,0.0015606553358987728,-2.9653992494317395e-05
2500,0.0728550552998486,0.0016349683528331977,8.246644619024672e-05
2600,0.07296923688163837,0.0017292966521317114,6.15540662287448e-06
2700,0.07560337070260933,0.0017351380816027996,1.7990871913334354e-06
2800,0.0797963198473029,0.0018706548237529181,-1.6040742303722717e-05
2900,0.08174254074538438,0.0019543788010699505,-4.048300844706212e-05
3000,0.08200039655315043,0.00198952591178905,8.236267770296682e-05
3100,0.08490396286291363,0.002090702955848262,3.135703685643036e-05
3200,0.08765286601531441,0.0021918434579393208,-4.075163951480211e-05
3300,0.0909090954306531,0.002243589076571572,-4.063767946775932e-05
3400,0.09490467156712255,0.002281830787232539,-1.3168386473281715e-05
3500,0.0952015241614506,0.0024134376351656814,7.138472902346754e-05
3600,0.09678461569472353,0.0024224282164495813,-4.2626667021380974e-05
3700,0.10022985090537659,0.002439097164301253,7.16623899393352e-05
3800,0.10326171721542926,0.0026060620544226952,8.541125330008812e-05
3900,0.10403644235276245,0.002674306839084444,4.901989780250647e-05
4000,0.10725019384198786,0.002728822227130926,6.512009670691381e-05
4100,0.1102938925731605,0.0028634777784570754,-2.4594086097297632e-05
4200,0.11418096432425108,0.002840756577058104,-3.2700726113318325e-05
4300,0.11373850158003032,0.0029826963695614604,-2.770327904037101e-05
4400,0.11556366785635121,0.0029754543369143595,-2.6027720235570084e-05
4500,0.11929237876128389,0.0030613193777205626,1.6160705561578802e-06
4600,0.12123660906125583,0.0031708648170906835,2.610437641903157e-05
4700,0.12434497787150448,0.003304558819663356,7.381724404102521e-05
4800,0.1255860556350318,0.003383107685650207,9.586903439165248e-05
4900,0.1288272583374488,0.003469763229032599,2.9655352386749324e-05
5000,0.13320375102112286,0.0034979796226663027,0.00010044588996991951
