miliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
0,0.028872211304466804,0.10340058206022716,0.15975804094943588,0.2495211413184726,0.11749703339635216,0.03303772929935596,0.08194397839899416,0.0408763069967781
100,0.02679847259225905,0.14717865052808562,0.20057130868949308,0.2436599684806363,0.10918122330448227,0.03305105549140341,0.08239648137679094,0.045102287557301446
200,0.025153369496061152,0.17537802242505346,0.2206329651551996,0.24012631960773986,0.10248229609915045,0.03328009497485244,0.08392988453845161,0.04622579825849077
300,0.02339234435412951,0.20835802678026702,0.23245605843229228,0.23705887060261305,0.09815457478340872,0.032906778237265316,0.08409524053025391,0.04698208118224658
400,0.02218256726964846,0.2477159973079971,0.23936100437051838,0.23513352082140454,0.09425929966455603,0.03266768460497785,0.0831240423268371,0.046882423314045726
500,0.020924861660484163,0.2531710856190518,0.2425071195606005,0.23311754358153966,0.09156608231986284,0.03251153009858761,0.08270323772852912,0.046772881373115874
600,0.019988630667211005,0.28779150898297085,0.24527373601736344,0.23190688213484947,0.08992985136802867,0.03231621654465245,0.0813358274483793,0.046699997429243224
700,0.019143222736742044,0.28614499899112855,0.24670632015167163,0.23022949607704152,0.08920442869508693,0.031938659103054975,0.0807087694582368,0.04637328168145109
800,0.018419336727902354,0.3241993974160648,0.24749844143737046,0.22869858517945788,0.08710565661641179,0.03184788736339701,0.07880745346778552,0.04621670747055533
900,0.017670780803805755,0.3246700264021445,0.24735495669655633,0.22808001798840102,0.08640200246837144,0.03145943489080812,0.07840073633692883,0.045940547702979444
1000,0.017167657710471542,0.34469537729045624,0.2483208528153596,0.22683987905149153,0.08570052427441409,0.031268500183668196,0.07669274522871854,0.045803096207570615
1100,0.016826455188123174,0.37550330608778976,0.24762844357636868,0.22688367546196017,0.08478602926155827,0.031153288823895148,0.07567585781117876,0.04535115807734195
1200,0.01629164918739899,0.398135160277331,0.24841845121206116,0.22617844423680794,0.08394978692555341,0.030887785432806306,0.0747089878745081,0.04520191193834154
1300,0.016121695653388588,0.4046731955991608,0.2487033291084946,0.2262025180821045,0.08368595807629231,0.030691607872006373,0.07315698179587367,0.04492575466647469
1400,0.01579163705803943,0.4306902832912343,0.24890209873597266,0.22559182026607374,0.08281645725468134,0.030622292304252067,0.07292638076237225,0.04457221225559652
1500,0.015638168041829725,0.45067132714545105,0.24776927833630413,0.22567594358388518,0.0817227769571678,0.030487590562039386,0.07154163838243272,0.044366906149330615
1600,0.015386286961750041,0.4675288993485327,0.24779644060058031,0.22477092894687298,0.08118066486844827,0.030280400162962164,0.07086658645285326,0.04426449173574958
1700,0.015224496039373807,0.4880670710959633,0.24838898554995914,0.22576515696054794,0.0805819543522122,0.030105082119495283,0.06946783896785452,0.0437834062916823
1800,0.015122492781131898,0.4869309495041006,0.24765551319691792,0.22564444791544247,0.0804243701463923,0.029946619340897228,0.06836092257439337,0.043546455134092166
1900,0.015062368920277902,0.5128054565631072,0.24744439745532681,0.22527065158406814,0.0792901041904424,0.02973405199434547,0.06758829520530688,0.04347808154521384
2000,0.014792301178754122,0.5383710929609339,0.2474388091193784,0.22591671761758433,0.07877227232200486,0.02960412304238274,0.06636209844646011,0.043089587111330284
2100,0.014866122874538253,0.5395476014468481,0.24811014621179997,0.22562853235855224,0.07899368195102721,0.0294674726956825,0.06507411562678979,0.04285343306470582
2200,0.01475290462351769,0.5576485100125337,0.24772976336388422,0.22663262898648467,0.07799934745693507,0.029233336548883077,0.06478359773312534,0.04274104963288148
2300,0.014761136040166982,0.5818410143547574,0.24745420648532004,0.2270309772457696,0.07778269631106795,0.029164044375857706,0.06417736340718673,0.04252716143669753
2400,0.01479163229237811,0.5911215792033552,0.24736219201788223,0.22733276379685444,0.07746224566558944,0.028912345487791313,0.06330522567031706,0.04232824406905068
2500,0.014631512114261103,0.607071243381668,0.24728410580878235,0.22851310587318796,0.07650670701891639,0.02880621942371201,0.06242716859229551,0.04200810564439385
2600,0.01458723441966614,0.6410956984778559,0.2480164668840197,0.22955429418176532,0.07639104600266591,0.028663244990709314,0.06157371023859092,0.04190523949796455
2700,0.014627335397755443,0.6371098961983764,0.24782064626025413,0.23014620263607533,0.07600475560027531,0.028484760411647464,0.06091552040411401,0.04157264506627544
2800,0.014830466615219137,0.6766291339309045,0.2471765492222356,0.23028762724668983,0.07475239562089969,0.028430865553996626,0.06018758570519912,0.041299231740407255
2900,0.0148185262936087,0.6741046481620308,0.248081244365071,0.23125866203045742,0.07472739301343018,0.028232213367111587,0.058652976610274625,0.04125969050839988
3000,0.014772882784321217,0.6954972574723607,0.24712585715337756,0.2329987741894004,0.07461627901930577,0.02813385591260242,0.05836820111356505,0.04095697319681746
3100,0.014893632233108965,0.7073383686943838,0.24766696623283946,0.2338404855245213,0.0738947524053417,0.027896424182829376,0.05801775599433978,0.04070220451992231
3200,0.014682231407170088,0.717955699773973,0.24703916425178069,0.23492273094751434,0.07316603699958035,0.02787606863177702,0.05721083341341484,0.040590493066318616
3300,0.0149014151421758,0.7480538815021939,0.24722810425162,0.23545537471037456,0.07308690641673139,0.027694377102203984,0.056485348616323296,0.040323482660654456
3400,0.014746509793991348,0.7636141352859468,0.2469928686165833,0.2365917975592909,0.0729341049595267,0.02752935043475149,0.05593766731826646,0.040191594523566
3500,0.014851216287666313,0.7671739910697304,0.2473150657965592,0.2382899007676846,0.07236779267633636,0.02740639527206078,0.055302754438287006,0.0400814977410191
3600,0.014935799641255255,0.7876684692244678,0.24669939060147247,0.23916529886669796,0.07162458597363769,0.02733157532372658,0.054314348010313346,0.04008432351439662
3700,0.014988473265872729,0.8044119451294005,0.24700000692534188,0.24046492163327438,0.07107577283970958,0.027320125234605443,0.05430273702067194,0.03975890434086943
3800,0.01511324826678375,0.8251390808490355,0.24697980133513658,0.24212752796996756,0.07145651669146627,0.02713267260721338,0.05334015927720302,0.03971356098120791
3900,0.015120428015542711,0.8293830309536726,0.2472759352793611,0.2440635567737817,0.07110361019624381,0.027033311702140395,0.05304826592175678,0.03935805198719015
4000,0.01503193202899054,0.8443447508647325,0.24720391800803163,0.24503259364694294,0.0703714918076298,0.026904634445381277,0.05274581248060151,0.03937261033355466
4100,0.015224906982030774,0.8817890717306301,0.24724622419281422,0.24662449934153552,0.07026211456274743,0.02689331595058685,0.052460252600176366,0.03910114079525598
4200,0.01514587074676024,0.8831716282782803,0.24710610062078675,0.2482056816218863,0.0703754982117761,0.026752791597659892,0.0513229052096432,0.039041331862643344
4300,0.015223904090056526,0.9121920173855215,0.24633859714140438,0.24942686844129505,0.06990188507358097,0.026754715418657666,0.05111957559952255,0.03893715540470254
4400,0.015233329382068943,0.9119959977764526,0.24631183239450266,0.2511680167824313,0.06934948081160654,0.026591214529951012,0.050485413077009496,0.03869915629932632
4500,0.015304751203500194,0.9356537759191945,0.24609692822382392,0.25314052659814956,0.06853285659669972,0.026479374427266854,0.05054068251308649,0.038757561585038694
4600,0.015321054849992969,0.9456442215715674,0.24593947830974805,0.2551078681235455,0.06827304289760634,0.026507113904243543,0.04994402885258651,0.03853677880228108
4700,0.015294125212616435,0.9538462086717315,0.24573573449696878,0.2561979113400834,0.06837921062430836,0.026337287563128343,0.04964995703916178,0.038363220738645926
4800,0.01538051435289098,0.9884825532128095,0.24546957332640354,0.2580279806162543,0.06808461910156718,0.02635849532587455,0.048887201285408036,0.038318740503770855
4900,0.015284574870632554,0.9860998564473517,0.24536620156736447,0.2595659584158222,0.06757877112841236,0.026155843441881224,0.04873862551018705,0.03832078844066843
5000,0.015493223958162137,0.9946182593548157,0.24568431509070038,0.26217949949648506,0.06787239895452785,0.026204961197059232,0.04791228863043616,0.038100026817391955
