miliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
0,0.028851079467376705,0.11062348754759596,0.16023585606415258,0.24964981793155674,0.1175148715928243,0.033018965690206355,0.08159800722165185,0.040929457778607146
100,0.026909590207197014,0.15572064583688777,0.20039014036978708,0.24349228209233093,0.10877424980898158,0.03310316250578482,0.0834882780665437,0.04492033451150321
200,0.025075187569829953,0.1756664128835459,0.22071167597417604,0.24026840991580986,0.10191469992418321,0.03326574940294802,0.08411572027675937,0.046416504271994695
300,0.023598668721932572,0.22035138258507372,0.23228898363330547,0.23749642644673363,0.09776357478185445,0.03298864328618952,0.0832057382665301,0.04684941364577224
400,0.021939104769012074,0.23937754552486137,0.2386191486538583,0.23496480638627468,0.09414682354030783,0.032648485753812725,0.08359533714288789,0.0469752742181647
500,0.02096025664370396,0.2592598573377025,0.242293014447147,0.23254835865305595,0.09184985324479714,0.032436244501359165,0.08239345171240245,0.04681933124159056
600,0.01988634936387452,0.2737919445376919,0.24429898424338586,0.23088118295015117,0.09058056054597673,0.032114288725225114,0.08131429904838933,0.046713579177566765
700,0.019062045879857735,0.3023206049861878,0.24673157627816447,0.23001314747649215,0.0883531154105956,0.031938511983560486,0.07999396300005095,0.046364037047586355
800,0.01834299687636016,0.30882441623925155,0.24667053559294094,0.22945432245939662,0.08743738319593126,0.0318003353370893,0.07956561938891109,0.04626472763753355
900,0.01754164364522357,0.3371761899129965,0.24714929705931823,0.2282328916628085,0.08650785326796907,0.03161273686725961,0.07823092844884161,0.04590199901211961
1000,0.017222128172688214,0.3555743891982739,0.24747116500456962,0.22694955925864987,0.0860478510601703,0.03134996897164797,0.0767500329110004,0.04569424869249504
1100,0.016715385468669724,0.3728737240714298,0.24811138104295416,0.22628262689390546,0.08435329417627231,0.031028722568314026,0.07563410441472083,0.04552598801082738
1200,0.016447385080688697,0.39763705752604805,0.24867983931534515,0.22582391074068647,0.08451314814290538,0.031046183301887662,0.07448001580974097,0.045311070847803836
1300,0.015953240103425068,0.40840945367874754,0.24888336216701012,0.2258458410094668,0.08313196766618446,0.03084415797433129,0.07366893702348365,0.04488704489577302
1400,0.01584133204201507,0.42438966105697834,0.2482183403011277,0.22543845292273026,0.08312022108093077,0.03049958693963058,0.07263045240575605,0.04460809953265813
1500,0.015574337401091683,0.4367460369099498,0.248905934220372,0.22557938495282887,0.08169049630924974,0.03033428830509869,0.07132639354815769,0.04445404091422262
1600,0.015288383587451885,0.4602409844712816,0.2482601216286418,0.22533785585374957,0.08192714562304143,0.0301866467424171,0.0705274327736878,0.044181254363816584
1700,0.01504580591609317,0.4815721073772089,0.24763786371946098,0.22550972489474658,0.08049671452201895,0.030097188664944746,0.06901820256695226,0.04389654670852939
1800,0.014927783832352284,0.4853843115016791,0.2484129832497161,0.22531036266082372,0.0804051130172065,0.029888317193338333,0.06857404226281538,0.043568180814695386
1900,0.01485037119078963,0.5076639688449277,0.24871746415410217,0.22543736108344595,0.07941168843690828,0.029806715333684567,0.06729127628732509,0.04353724696638244
2000,0.014830004807880735,0.527857877288864,0.24773603793803464,0.22583535094876175,0.07924612420918921,0.02961364007538028,0.06615875996568836,0.04308874066974407
