milliseconds,C,B,T
0,0.975643939255983,1.0071222165360716,0.9882779044380675
100,0.9566582692441407,0.9926959374559373,1.0007376574414741
200,0.8881041164582418,0.986595726117101,0.9877296500798285
300,0.8131400895046207,0.9982379246080052,0.982882625562612
400,0.7488586787026223,0.9829327192633018,0.9776372750398422
500,0.7052002416275276,0.9805374842302375,0.9728495368547261
600,0.6222162978263177,0.9845307486420217,0.9551167083062613
700,0.5749120831657721,0.9807074183155151,0.9499463625657062
800,0.5651952122210759,0.9754382850832743,0.9507285011054288
900,0.4933411570181703,0.9671068570276228,0.9401910227612055
1000,0.4524653527287797,0.953411015885722,0.9287119704418049
1100,0.4492567251485802,0.9405937691496208,0.9336769477569665
1200,0.4077912201133869,0.953429173766016,0.9058527166736139
1300,0.35742226679288197,0.9301544344103121,0.9082691202168292
1400,0.3681899410911345,0.9345051971030973,0.8863203844504821
1500,0.3380292947845419,0.9250622970355835,0.8940392372416807
1600,0.26415466871752885,0.9144335734817957,0.8733345293680376
1700,0.24381462949806537,0.9069680434318982,0.8814057129906709
1800,0.23195516070777453,0.8976218425809773,0.86988822523291
1900,0.24869701082512655,0.8939112904121284,0.8539924895234258
2000,0.20248103077591106,0.8936112727731373,0.8380912508453776
2100,0.20323173405892897,0.8875804403493648,0.8268866475750108
2200,0.18340788189327695,0.8765304104011905,0.8217029755900208
2300,0.14101003726529246,0.8716192958599044,0.8070037882466743
2400,0.14918236946104227,0.8620674752249115,0.7819388368674883
2500,0.11553894701524317,0.8617405580758715,0.7648442687386182
2600,0.12038998262647674,0.8537863477975237,0.7533425553571896
2700,0.13412903871480628,0.8376677441347371,0.7669899700622498
2800,0.1345768318138391,0.8323660798790741,0.7593108704607222
2900,0.12533230711158738,0.8283820610654583,0.7318809239966356
3000,0.07139162277829995,0.8157991505040811,0.7137150755113505
3100,0.09669342663020201,0.8028729662411388,0.7077851277030845
3200,0.0847457125745219,0.7962182157697325,0.6918656001291548
3300,0.05427506384847227,0.7985037539524296,0.6878132015001182
3400,0.060491386007467736,0.7864641193312507,0.6757604477581397
3500,0.060805374559275684,0.7812198864822852,0.6563176767958001
3600,0.07898985235245738,0.7727752736538969,0.6509297497416517
3700,0.027801203213133244,0.7785924705066907,0.6600633069972379
3800,0.04042845603575081,0.7673803548789978,0.6419441210053051
3900,0.07209099465422665,0.7453439830443634,0.6320153714829748
4000,0.039912796148939916,0.7393674082027676,0.6277657804987524
4100,0.05731421696311055,0.7378323578821373,0.6076026430960452
4200,0.06470638700562306,0.72660739337806,0.5922886100076945
4300,0.023838145463898744,0.7259970821126487,0.5818743954600994
4400,0.05367517743869331,0.7110269914501125,0.5742746292885759
4500,0.015009187976930728,0.7137882363888307,0.5673986494259561
4600,0.012605174422306603,0.7118224314833461,0.5499889367162415
4700,-0.0002270140863963356,0.7075842052194661,0.5364188739606766
4800,0.023322560837821485,0.6890333188964001,0.5294916336864799
4900,0.01372846929414796,0.6771539625025259,0.5455433085837345
5000,0.04704978265052996,0.6821812627792396,0.518392868471742
