milliseconds,C,B,T
0,1.0198609536659649,1.0091468974506268,0.999420208255514
100,0.9120649942973615,0.9880757268026025,1.0041835604963623
200,0.8708006617504532,0.9865433453074289,1.002872450243847
300,0.8231757858017222,0.9991933266152077,0.972335828110846
400,0.740771923710744,0.976784287872135,0.9681273712969273
500,0.7167418056009566,0.9794772877786543,0.9795140356616235
600,0.6549731261790879,0.9823559683679427,0.9660450305265205
700,0.5734114813561378,0.9683262979815817,0.9671055083347271
800,0.5607735422553413,0.966882693815914,0.9626805204078897
900,0.5096701082352127,0.9596972956592115,0.9478312656974432
1000,0.4867707074529027,0.9651586529549409,0.9483310207259541
1100,0.43683494282113,0.9568066195145313,0.92469610918432
1200,0.39414677550780125,0.9389490162537347,0.924784672491735
1300,0.3879754868156667,0.941054782124879,0.908787786426427
1400,0.3676819671570809,0.9304995638543829,0.9080633239604167
1500,0.34037137103308096,0.9169694674621036,0.8746061353676357
1600,0.2677868367718179,0.9095649569453268,0.8818503147204552
1700,0.25251014181941644,0.9054700602183677,0.8660228001181621
1800,0.25657791753498044,0.9121634033079077,0.867688286751566
1900,0.23019234672208164,0.8909751223506477,0.8429252367196772
2000,0.20744787658537792,0.8965724662417376,0.8453003220691312
2100,0.1691657256814144,0.8793666466702382,0.8152619261582021
2200,0.16136423546797715,0.8754521635885969,0.8108370523096814
2300,0.14706448122875815,0.8638024498213248,0.8124436232183454
2400,0.14394699185936602,0.872545028663896,0.7809108868249381
2500,0.1275681495859627,0.8505948425785047,0.7718095283444072
2600,0.1256574972508252,0.8548009409235383,0.7544321637060377
2700,0.11711798006544842,0.8432552284267542,0.7524208302576703
2800,0.11468585829919435,0.8411702277510296,0.7423451317346886
2900,0.11140517018625604,0.8236476973225751,0.7211067257133112
3000,0.10595089159072202,0.8199349866567218,0.7234899909925329
3100,0.07098365777612017,0.8192773053806958,0.7137926799603462
3200,0.06788697863936527,0.7952349026782463,0.7133598796696126
3300,0.0561700867419658,0.7904768003247756,0.6884086886967663
3400,0.08111497845115648,0.7845405990518762,0.6655627511937803
3500,0.08889009657403052,0.7753150005053312,0.6673159133652516
3600,0.039745461218045286,0.7835074909563643,0.6643786781164102
3700,0.08020319011792958,0.7645552095188376,0.6579316538833528
3800,0.031020450081342674,0.7651887674960194,0.6418162599063104
3900,0.034463012292586075,0.7449681550427144,0.6259582557908482
4000,0.02779988535000161,0.7487839125280698,0.62249637680884
4100,0.058327143727809144,0.7447436857366212,0.6097006876187399
4200,0.044435245211784886,0.7400287102830866,0.5939821835363206
4300,0.02890205858641833,0.7304150879817863,0.5926435067096638
4400,0.031197734546998583,0.7104606094428918,0.5820535391407512
4500,0.037833338881245196,0.7230416375085614,0.5810495235437654
4600,0.027204606365333978,0.7129122652836214,0.5639521846295065
4700,0.030041448684434882,0.6988314365362804,0.5537977789412245
4800,0.04118217424080625,0.700897318445397,0.5320730096644963
4900,-0.0019724839733205775,0.6879484955820515,0.5196099973034175
5000,0.009322378785810319,0.67090322470549,0.5375167231627089
