miliseconds,C,M,X
0,-0.002706969281548484,3.135315213706863e-05,3.174563186837752e-06
100,0.006684534198421783,-4.251927238572105e-05,-1.9029703804702409e-06
200,0.008711736502586656,0.0003912705579165243,1.0181836434057932e-05
300,0.012172246970503807,0.00038877219481727506,1.59825241031832e-05
400,0.01757363129126585,0.0006650732051183675,2.0263144953693877e-05
500,0.025671400140234567,0.001016797951929325,1.456449208325669e-05
600,0.02737960073686056,0.0011763330283478676,2.6706791606160916e-05
700,0.03340779105494926,0.0015923049400417852,2.860548452209823e-05
800,0.03654779149573408,0.0016334201437289125,3.640302641332308e-05
900,0.047463625588588666,0.001665741296907699,3.391406535755709e-05
1000,0.04788808523531703,0.0019275731229214622,3.846477291167397e-05
1100,0.05316427757679507,0.0024538372972520888,4.662320559882022e-05
1200,0.05997692892935114,0.0024282823265803304,4.770114833545584e-05
1300,0.06646120578375275,0.002665159667754638,5.872873226100841e-05
1400,0.06786220234692954,0.00340931597600816,5.70936426381683e-05
1500,0.07613313189245201,0.0032573788716996612,6.698163497516024e-05
1600,0.07948015879163942,0.0038300589532564854,7.532935262750735e-05
1700,0.08437503263391671,0.004128140858664017,7.272791734601654e-05
1800,0.08630184419264476,0.004161339113304352,8.892148760415726e-05
1900,0.09596194697533407,0.004646798854212461,9.255744437454149e-05
2000,0.10132223222271587,0.005027923110194557,9.65353436849528e-05
2100,0.10480307435847484,0.005368515885553639,0.0001014826687574358
2200,0.11012085182685014,0.005622340361294882,0.00010764153794685345
2300,0.11078493981281338,0.00570487982026228,0.00011857811027841922
2400,0.1179822543561437,0.005865533017216702,0.00012390594938356742
2500,0.12024823899285453,0.006231675545142673,0.00012379379809422542
2600,0.13068049801273865,0.006494885619958026,0.00013443452676862227
2700,0.13107772843336554,0.007288098223171084,0.0001431598515139541
2800,0.13531842822881693,0.007180511062799475,0.00014535913913301247
2900,0.14230911998940193,0.008011160909936296,0.00015288164754662562
3000,0.14690688717908953,0.008264967724432928,0.0001648071025455848
3100,0.15458250264903034,0.008547345312577758,0.00017132364899761476
3200,0.15873051722667175,0.009118386982952757,0.0001778920597918341
3300,0.1596219417135727,0.009285857055201277,0.0001897756229283545
3400,0.16688927532776812,0.009682476430665363,0.0001901126596427354
3500,0.17444643658906991,0.009914866099427811,0.0002059470686356087
3600,0.17674410234941604,0.010702108287321726,0.0002097679543914883
3700,0.18139095637095615,0.010972006062137059,0.00021729626190465108
3800,0.1879220302261972,0.01172653924190972,0.00022559649231406563
3900,0.18977460102038987,0.011930633126739431,0.00023785514117115092
4000,0.1940735542619267,0.012467547440814585,0.00024681600870618244
4100,0.19813052590961733,0.012905643464417638,0.0002613643520941938
4200,0.20334116370725763,0.013222643604431848,0.0002756747234210493
4300,0.20677426656326875,0.013890661565279034,0.00028717450144694285
4400,0.21173355741660463,0.014502033555135383,0.00029352213903821746
4500,0.2232545646893111,0.014898089643957852,0.0003081313055603961
4600,0.22597236060912518,0.015483708201141595,0.0003133377640646247
4700,0.2282322402802217,0.016476425342581844,0.00033250237132881913
4800,0.23334731488243662,0.016909167032927896,0.00034196280059442324
4900,0.2396657739803324,0.017263735260527834,0.0003528677885489135
5000,0.2460972095145746,0.01835298432748642,0.00037275952750994015
