miliseconds,C,M,X
0,-0.00042164803025370335,-0.00015197128457312956,3.4650636219684527e-06
100,0.00803776393825671,0.00012461824597201308,4.437990851899241e-06
200,0.00911993365222492,0.00041942058374410096,1.0932008034747943e-05
300,0.01647754431633509,0.0006083967172583315,9.43695926857457e-06
400,0.01865409378631881,0.0009317066354245163,1.3098439946423864e-05
500,0.025662645502490342,0.0007635019839237597,1.739402177512242e-05
600,0.030447716299113785,0.0013735534968129092,2.734056521415609e-05
700,0.031773889142021644,0.0014394958835358739,3.314017027763127e-05
800,0.04026880880220505,0.0017703789103465976,3.0440715256682604e-05
900,0.044854449245590046,0.0019585994082414802,3.7158488624576326e-05
1000,0.05157365219963647,0.002250627993584161,3.748379469960348e-05
1100,0.056826410481572755,0.002244249678816188,4.377257061672599e-05
1200,0.05663658361649999,0.002743185808920144,4.876767642448135e-05
1300,0.06358020597573975,0.00309020208551904,6.0770889001157035e-05
1400,0.07041860505371042,0.0030290466343480924,6.057019942784508e-05
1500,0.07464124285482131,0.0036152144989477367,6.215325621524909e-05
1600,0.07822481387505983,0.0038508418567546024,7.614953367803535e-05
1700,0.0842203947383886,0.0039912697876936494,7.888590357211467e-05
1800,0.089500078627577,0.00417785097012582,8.738406416435065e-05
1900,0.09058624846636329,0.004326743936242272,9.106812242486936e-05
2000,0.09889037020921208,0.004629440474387235,9.852169627187943e-05
2100,0.1014182834272335,0.005190468085978221,9.642545243368606e-05
2200,0.11076771167624617,0.00565890932890458,0.00011091440476890264
2300,0.11058815031193783,0.005825731833528785,0.00011612271156455036
2400,0.11588143904778578,0.006091177128847819,0.00011502538726075289
2500,0.11997462220798741,0.006141309568988494,0.00012917263602999613
2600,0.12964197192988725,0.00655486231813625,0.00013164243778035785
2700,0.1334754421697075,0.007255477607381006,0.00013646325743687403
2800,0.14057760070662398,0.007587724900110887,0.00014973195836352735
2900,0.14538501497198064,0.007673159325281251,0.00015493978616303584
3000,0.1456915727887363,0.008146631697379657,0.00016045815505437102
3100,0.15321688145454027,0.008564087713809398,0.00017137242294597136
3200,0.15463185226282114,0.009034017595240085,0.00017604895544965168
3300,0.16051816042699546,0.009576415590376391,0.00018892066523545825
3400,0.16518038763077317,0.009938464784393197,0.0001966413612685903
3500,0.17187767793978517,0.010003266337516949,0.00020756681770731038
3600,0.1765835723187965,0.010438156162609645,0.00020839326212511363
3700,0.18003922458286198,0.011007848858960992,0.00021593838871973234
3800,0.18528291410748562,0.01168004173692388,0.00023508053437786713
3900,0.1935954548344145,0.012204675927492813,0.00024242444264557138
4000,0.19287363896375542,0.012261179303900239,0.0002471346612595012
4100,0.20042026606285568,0.012923338567588458,0.00026565571885261264
4200,0.20339885581150002,0.013689900052473083,0.00027609073656041855
4300,0.20806953955715626,0.014222055644274414,0.00028563111741954506
4400,0.21827490061908966,0.014741434474247521,0.00029829322980862155
4500,0.22222472083326866,0.01499986186901764,0.0003010063830063255
4600,0.22134335008542372,0.01570174638859002,0.0003126236369711073
4700,0.22982265971238117,0.01607649362054457,0.00033468208378582343
4800,0.23751307071244754,0.016676661647314232,0.0003418460008282221
4900,0.23975616260004962,0.017404207392386697,0.0003575618176976592
5000,0.24294134514874355,0.01798258294319413,0.00037105315912301716
