miliseconds,C,M,X
0,0.29617222406364363,-0.0071454356830863855,0.00027263114939810116
100,0.3150016055153896,0.011493267932318509,-2.4500922920378846e-05
200,0.340028279538014,0.010439737880104442,-7.876420334737024e-05
300,0.3453817534449005,0.00683449529326579,0.00033242133097966496
400,0.36609498781520977,-0.0020341426091439723,-0.00018584604434360134
500,0.3785662754243646,-0.00664984901767887,0.00015912723417058045
600,0.39390894066614823,0.0005358874337849581,0.00044933407872242665
700,0.40940224264091957,0.016374397539717714,0.0003498447380321673
800,0.43114974530258754,0.0034673045288032235,0.0004663350528401698
900,0.4423965342083768,0.021892611144871996,7.408777313094424e-05
1000,0.447701216795622,0.025006069780936835,-0.00031780411485817325
1100,0.46489673986649926,0.011130806496089501,-0.00021634335955335904
1200,0.4842845503136206,0.03188804801111429,-0.0003047242356161865
1300,0.4922292325492105,0.029368929513941364,2.3905527637918115e-05
1400,0.5096098308664361,0.01877813645213198,-0.00010985761768552414
1500,0.5152261367323746,0.04102764077612117,0.0004049129663044207
1600,0.5297098281002572,0.03711349766442738,0.00047919465075160745
1700,0.5485778138664151,0.050398511415870643,0.0003340490979561458
1800,0.5592535726195544,0.0542134775982533,-0.0002051976678685342
1900,0.5595176223057875,0.07261871427293602,0.00032415120130116634
2000,0.5743577529697351,0.08506224151361515,0.0003989721268321544
2100,0.5914080876613009,0.08765051928769683,-0.00010311301736295076
2200,0.6019300099362125,0.12028315497026228,-0.000263440246911518
2300,0.6108825624262956,0.1253521782420142,0.0005375729535621089
2400,0.6196255313552596,0.12904449538417603,-0.00012497299135570976
2500,0.6194295004801104,0.1635872020198441,0.0006994395237158997
2600,0.6325918403684686,0.17587778833625506,0.0007204428382752133
2700,0.6479630612839343,0.2014053203043228,0.0006082133857181068
2800,0.6582882526665556,0.2101411783494439,0.0003644311621825594
2900,0.6653267997656692,0.23513715657487266,0.00021091846581746732
3000,0.6666408847315555,0.2488513945398301,0.0008227220038405101
3100,0.6788021824588986,0.29009687336860346,0.00038016802406942615
3200,0.6855738083715653,0.2918230867015042,0.0009872373071613493
3300,0.6868907575937374,0.32160078931971703,0.0012801806387488133
3400,0.6998778114248606,0.35445037790075584,0.0008808037452545023
3500,0.7027295079955197,0.3773002787143596,0.0008172439809473644
3600,0.7141342484234814,0.3957728664446491,0.0014658382138699598
3700,0.7186585806409332,0.43085490299193857,0.001122254778791606
3800,0.7280108918115787,0.4511273364816216,0.0020624191203817022
3900,0.7410061516480317,0.49234576554822823,0.002523715903046046
4000,0.7355561222136316,0.5113178035472472,0.002995252120955029
4100,0.7426348011095012,0.5425450239860897,0.003260875145467156
4200,0.7587610801724284,0.5636336514530282,0.003824069659046143
4300,0.7615610675852011,0.6028613796078713,0.005482347266848359
4400,0.7648426424596779,0.6396255849020447,0.007349516214838702
4500,0.7687952160063615,0.6630146286258628,0.010063067787815414
4600,0.7784025185079949,0.7072571357207116,0.013647481767841186
4700,0.7793501280509825,0.7322718788072055,0.018973236944676154
4800,0.7920825357683854,0.7594194384327856,0.026862665027831373
4900,0.7906347990602555,0.7894745475040917,0.037241954267893236
5000,0.7942031599672073,0.8336466243770878,0.04997341269872027
