miliseconds,C,M,X
0,0.30138917250796465,-0.0031396323177221917,0.0003885910223824247
100,0.31953367357057844,0.008623993158863611,0.00034024813985051856
200,0.3391486457217232,-0.0019308891628710256,-0.00040248665623461024
300,0.35347052454238076,0.006920143608382692,-0.00034631145438975306
400,0.36737855752559817,0.017011545427907143,-0.0001436833894865077
500,0.38062635149407514,0.008950738471744785,0.00036971268749447055
600,0.4043415264128333,0.007134857122720922,-0.00034046971823013496
700,0.41250028117098414,0.019688139017535917,-0.00039558641121739614
800,0.42564348452271256,-0.0006120137664107888,-0.0004605280573111229
900,0.44825444784289453,0.018112628190333376,0.00039642944026597375
1000,0.4543480437266679,0.024145167908154956,2.1112760445012496e-05
1100,0.4680831966086729,0.009472422455027576,0.00036695500193078233
1200,0.47887062101356254,0.00900998943270759,-0.00032547744831047334
1300,0.4914926699619898,0.016373453686972815,-0.00039373708947932446
1400,0.5131142789040292,0.025155600127881185,-0.0002934456729041522
1500,0.5197144662652471,0.0315728353967101,0.00020317680884649462
1600,0.5283859852233032,0.04890975152799534,0.00014125949611984307
1700,0.5477703762678751,0.04424677739036737,0.00026569977331108
1800,0.549804842008151,0.06029603364322891,2.634988970933229e-05
1900,0.5665411741008619,0.05852541703297594,0.0003981554545459046
2000,0.5805571319582064,0.08844888978920018,0.0002855649365916
2100,0.5869810679196669,0.09417487892488027,0.00016614080822108357
2200,0.594894321156403,0.10445983462730633,0.0001414656037006333
2300,0.6106588162701048,0.13156089632512435,0.00026382825837362926
2400,0.6209132237892518,0.13026315246837666,-0.00017299220256104255
2500,0.6237264726875723,0.16563433268329109,9.549832972734386e-05
2600,0.6402085020224404,0.18077836660916793,0.0008127409925721002
2700,0.6474375212688526,0.1962416883738675,0.0007661699586839323
2800,0.6588566712186533,0.2172866940005235,0.00040924094625375087
2900,0.6652005278763355,0.2363277407751275,0.0002030161977494474
3000,0.6662108670072628,0.25799372540389215,0.0007471501253212778
3100,0.6834576053850472,0.2871553695056301,0.0008200144090765596
3200,0.6875939135939048,0.29604695879905524,0.0006407729524851601
3300,0.6919352501648695,0.3288217932547036,0.0005500296118948971
3400,0.6940767579366973,0.3622228223042551,0.0005177443247165666
3500,0.70172078195424,0.3816598860538576,0.0013265216205891718
3600,0.7161478889887791,0.4152638164350024,0.0017686692581602814
3700,0.7176870303890656,0.42081554304009533,0.00193874881118998
3800,0.7312040709264072,0.45556334596335923,0.0019800469773374914
3900,0.7417573333362503,0.4957174227088926,0.001782118850593322
4000,0.7480989114781964,0.508486955561592,0.0022047626324964305
4100,0.7456232308856602,0.5468199534942547,0.0032257987696657315
4200,0.7591732320054174,0.574308685356013,0.003684036853216248
4300,0.7572444102981606,0.6042104379868936,0.005260642667188707
4400,0.7600824650763424,0.6420125667027582,0.0068942083797394514
4500,0.7649045484054294,0.6638354757418187,0.010154557831352945
4600,0.7705900388338233,0.6907490648056357,0.013131740051446445
4700,0.7828556648538431,0.7226115485960926,0.019298157574511293
4800,0.7860875255994348,0.7742721387852805,0.02684187681146332
4900,0.7979392139823761,0.7878975139975274,0.03659197125448354
5000,0.7983637498444357,0.8204266731150116,0.0500816587283955
