milliseconds,T,I,C
0,0.49926233242113943,0.010039427750796756,-1.0745287413964106e-10
100,0.5003261314965255,0.009974588667112545,9.975925499565086e-09
200,0.500574349626448,0.009948639724491969,9.846891498591537e-09
300,0.5010467262431193,0.009925897233210202,9.828390442482597e-09
400,0.5013719695389415,0.009893437275015028,9.954708996525686e-09
500,0.5020359563279619,0.009838439947727227,9.97578109658854e-09
600,0.5032805626425751,0.009831513078619248,9.901781563842115e-09
700,0.5040702423429615,0.009809237009289207,9.73333874438309e-09
800,0.5038354902932867,0.009773380619113602,9.91549819344974e-09
900,0.5049290327358334,0.009714563025525884,9.721190275155692e-09
1000,0.5047138774791066,0.009734736849260918,9.841008928143234e-09
1100,0.5062352569807215,0.009683371184374602,9.670107621821246e-09
1200,0.5065888057889514,0.009615563572224399,9.747191416359518e-09
1300,0.5069021826847125,0.009659410969312322,9.683590942587577e-09
1400,0.5077713560845496,0.009594143881553338,9.78107969649234e-09
1500,0.5071353488603422,0.00957347454626435,9.655944422414602e-09
1600,0.5073043699192866,0.00950603722956602,9.660276918155216e-09
1700,0.5090288638183637,0.00946660018316091,9.548359482118146e-09
1800,0.5083563181890451,0.009482577011156307,9.63284980357461e-09
1900,0.5093983704110125,0.009475638393620986,9.60857628423886e-09
2000,0.5108567845624307,0.00938880832657163,9.438611071581827e-09
2100,0.5102473512912433,0.009401904752357946,9.412951523637706e-09
2200,0.511607078919502,0.009348940614819229,9.432776588618096e-09
2300,0.5115606656830946,0.009354228607171467,9.37872259775651e-09
2400,0.5115091493642591,0.00930388929762594,9.362429833291091e-09
2500,0.513386069714606,0.009308668823210249,9.455866479300026e-09
2600,0.512659266998184,0.009276142482310021,9.409872890292068e-09
2700,0.513450959614889,0.009232257394238892,9.355741956017981e-09
2800,0.5136307016527756,0.009224455503106419,9.5425419063168e-09
2900,0.5149241707913665,0.00916641749402118,9.424816983083379e-09
3000,0.5151462210759729,0.00917126333912584,9.292942255015725e-09
3100,0.5159500833116489,0.00914591370660282,9.255352000486252e-09
3200,0.5166117101969354,0.009063866053757759,9.299718485099468e-09
3300,0.516210979261761,0.00905055835615543,9.36343870118723e-09
3400,0.516890284733136,0.009016437469407857,9.370652823548408e-09
3500,0.5173376576778843,0.008986162384099142,9.274518653046187e-09
3600,0.5184761553345854,0.008992794726175798,9.327216850532087e-09
3700,0.5181156081883721,0.008985813634056284,9.370808887979607e-09
3800,0.5198256447034708,0.00890501295560916,9.358343493628427e-09
3900,0.5199288145627234,0.008921122431684829,9.084623579460418e-09
4000,0.5204202428873517,0.00885818808562548,9.29118834479908e-09
4100,0.5212642085625413,0.008862672593520587,9.291784858208666e-09
4200,0.5221371342403787,0.00878990408610377,9.11690534795663e-09
4300,0.5215655756146942,0.008820928845145116,9.026294752808908e-09
4400,0.5225922213852444,0.00878340520451333,9.089591108818588e-09
4500,0.5233111848137951,0.008764373890061093,9.099889864854735e-09
4600,0.5233306533148038,0.008697734529022328,9.054268906903445e-09
4700,0.523852789949826,0.008681086150170866,9.152434464009242e-09
4800,0.5247599473960253,0.008667427166418478,9.10174813155014e-09
4900,0.5253784257735197,0.008656794044409718,8.967725444128386e-09
5000,0.5259892739388333,0.008613755620372612,9.104980905946234e-09
