milliseconds,O,I1,I2,c,T
0,9.447520593944122e-08,-1.8691848475176764e-07,0.998686299008347,0.0010055895999204647,-0.01566257932506825
100,4.030571506970963e-07,-3.070473311812275e-07,0.9985389363874854,0.0014245405036642778,0.12253259170631962
200,-1.4534948122259136e-06,-3.888239430020758e-07,0.995395967874605,0.003950766793581275,0.18598209652272468
300,-9.617293762737152e-07,3.869383857615664e-07,0.9939719883408412,0.0072878085930957286,0.3387994537366729
400,-1.4417982973412735e-07,4.297936631997254e-08,0.9917522547799638,0.010547266072857117,0.3429602396559835
500,-1.3875977450605646e-06,-2.0057566085843774e-07,0.9896161519538331,0.011887311405032666,0.4603096507449044
600,-1.3436132247687955e-06,2.1945758790457572e-07,0.9867311757127705,0.015815709080344173,0.668215647784379
700,1.6481339059417766e-06,-3.726866168373513e-07,0.9874051750487014,0.015833669765161106,0.6893967477272095
800,5.433476112176348e-07,-4.471852968693546e-07,0.9846921007883357,0.020735801385790363,0.8016608782857998
900,-9.707325513796024e-07,-2.1815218246577194e-07,0.9824387020374531,0.022041599290876453,0.9666359126986863
1000,1.3479377555308797e-06,-1.7220576672317711e-07,0.9815451217084316,0.023602523424405452,0.9470817039066409
1100,-8.905500958867236e-07,-2.9596298986252756e-07,0.9772340139713063,0.02883717383831774,1.0630009498803417
1200,-7.633202392134231e-07,-2.9413078518599312e-08,0.9751524841045548,0.028587747379869237,1.2143703716737366
1300,-1.3608038940152858e-07,-2.7383727037146955e-07,0.9743818071596253,0.03182806562146883,1.364465353537374
1400,5.427169450657074e-07,-2.6655482698850666e-07,0.9733435808668665,0.033125125838112154,1.4093049811080107
1500,1.6824610221202057e-06,3.987109187072022e-07,0.9715180134016911,0.0356294663138878,1.4315069986128166
1600,7.255568049279573e-09,-1.5510992664541358e-07,0.9676716939754243,0.03976654853771421,1.6558822717252695
1700,5.459134067091917e-07,-2.00559748008663e-07,0.9655069521455745,0.04194493845918265,1.6347062124505072
1800,-9.013010593570103e-08,9.736860913961631e-08,0.9648677361667727,0.044365180348111155,1.83298348243209
1900,2.0513312605613063e-06,-2.561306930861641e-07,0.9623315979627872,0.04757407332291867,1.9514225154823652
2000,5.438887586877023e-07,-2.293080763572051e-07,0.960420342050757,0.04755695714478761,1.946194813810925
2100,2.0627087933510674e-06,6.206853524026405e-08,0.9599675909792321,0.05101698557865552,2.10152274501705
2200,8.389567649998141e-07,7.130873827367783e-07,0.9562832185846863,0.053376259799786586,2.255650756721985
2300,8.667394359192623e-07,-2.942045278127191e-08,0.9561692655920371,0.054253169370370544,2.256984884455664
2400,1.6278997141863012e-06,4.2398922234805167e-07,0.9523782223395759,0.05899908096561478,2.4589640832118755
2500,3.0987795748607783e-06,6.935930696239674e-07,0.9508439241637902,0.06072057997272268,2.563485072299566
2600,3.4383048209220626e-06,4.439440163825828e-07,0.950248660205681,0.0623390774025861,2.647857274239824
2700,5.0452701366962525e-06,8.634965072741293e-07,0.9487942083871124,0.06477127950233821,2.6452715612821174
2800,7.335803760768805e-06,1.5763376862143527e-06,0.9466311482203785,0.06789924460757651,2.781998658696172
2900,6.560831796905577e-06,1.3610993473537852e-06,0.94243493864166,0.07078542406836612,2.9626515794809207
3000,1.0516115222382564e-05,1.550541615154265e-06,0.940595190646102,0.07141842776252653,3.007345163072283
3100,1.0229791314618457e-05,2.390867157224785e-06,0.9394140311154718,0.07410364203650499,3.1674069033553764
3200,1.3555876036893189e-05,2.7998501831378003e-06,0.9383347522480954,0.07661221883624199,3.1756283124870572
3300,1.684909151974058e-05,3.2162189744565273e-06,0.9353932847231033,0.07839865879019405,3.3657275423859083
3400,1.9170168492785175e-05,3.4670845622771063e-06,0.9340769719787924,0.0810720517168638,3.3706257497042986
3500,1.9870302045725722e-05,4.33169561812848e-06,0.9321761210836772,0.08149235962563989,3.5294953095749864
3600,2.3865726711551446e-05,5.108711476039756e-06,0.9315368057178973,0.08279854761567869,3.5528364115996176
3700,2.771361293746847e-05,5.972214203221818e-06,0.9289278978004275,0.0846719548182606,3.627281747521234
3800,3.0585246960535585e-05,7.576895593358388e-06,0.9273532899321221,0.088495700818869,3.836047355355361
3900,3.6669264956579427e-05,8.792595104499653e-06,0.9242041314315771,0.08933602138592639,3.8372202639090798
4000,4.011799831259695e-05,1.0611088969115668e-05,0.9240202199439048,0.09172688846149095,4.058779150465425
4100,4.66326694293825e-05,1.2187511228130933e-05,0.9210927461383484,0.09394770860824844,4.103480838281605
4200,5.3537659424115884e-05,1.3200938630638613e-05,0.9187668221747147,0.09638155573553563,4.270139193755385
4300,6.002835795613801e-05,1.532414435381844e-05,0.9166153541899894,0.09630777953883612,4.2868147154783
4400,6.54093116083295e-05,1.8254844875722614e-05,0.9159288694145947,0.10050819254269762,4.357358347166293
4500,7.40306332609722e-05,2.0560028435116508e-05,0.9132001283427901,0.09978927525258124,4.446792052917619
4600,8.340321247718846e-05,2.2825786324148666e-05,0.9112678970037797,0.10437420116038233,4.533295627626979
4700,9.159531562705084e-05,2.6097378180660542e-05,0.9090350296867324,0.10386325691500031,4.7386258415940175
4800,0.00010308906131916072,2.9544981034900164e-05,0.9081565380102006,0.10677398483540278,4.865504529243999
4900,0.0001125924290105614,3.348892624285805e-05,0.9057533473378996,0.10833033474446475,4.94012614386676
5000,0.0001247176121453887,3.687489343393925e-05,0.9056607689983825,0.10911390728973358,5.005928563477287
