milliseconds,O,I1,I2,c,T
0,-1.3789504405400778e-06,2.1281759487845292e-07,1.0010051549356545,-0.00016874021832914072,-0.013195392435327915
100,-4.5102359752179204e-07,-4.1534124402653905e-07,0.9988257986628806,0.00334508736747969,0.03990095634131883
200,-4.467276804221477e-07,-5.1561234445514445e-08,0.9954069204150802,0.0038814793427915427,0.2042524595354254
300,-8.573603680358342e-07,-4.5145752157312404e-07,0.9950607825117814,0.007336374773796026,0.2286530526252169
400,-8.76816180336044e-07,7.59086882833591e-08,0.9922351524960638,0.00944970308261937,0.32694554884065785
500,-3.888815365328902e-07,-4.735851122612264e-07,0.990134476594407,0.012518723987468502,0.4792845235568817
600,9.760005085202493e-07,2.658788161202058e-07,0.9890374888442113,0.015076795405418411,0.6116936468190647
700,-5.765094006434598e-07,2.632079276376065e-07,0.9849876013106031,0.01741705080986297,0.7475802468053907
800,1.630702892859592e-06,-1.6204607484575551e-07,0.9829430885613609,0.018744998110953745,0.7795608311745571
900,6.594783102267635e-08,4.036827849232619e-07,0.9820537151812515,0.0223903044594843,0.8990682332985995
1000,1.3250701987299371e-06,-3.7260392442426163e-07,0.9812128770681797,0.025000778531974528,1.0653538010966175
1100,-1.1806216206151224e-07,-2.392967693384987e-07,0.9778730071905773,0.028622194312564735,1.129245408217615
1200,9.785588562767785e-07,4.656733887541329e-08,0.9752001574801138,0.031033502098953645,1.2362568384819697
1300,1.3978861066292646e-06,3.760519888847222e-07,0.9752697825818125,0.03146905936899252,1.3247088391537467
1400,-1.072086205298392e-06,-3.1150601689646766e-07,0.9717443412864898,0.034145803156580994,1.4579758820554731
1500,-7.252665569854755e-07,-2.587947950272099e-07,0.9692703443533811,0.0374741034946761,1.5476118454483982
1600,-4.816001602216564e-07,-3.105303919976566e-07,0.9673692361891181,0.037878716747412874,1.5614546109694776
1700,1.618671038739366e-07,3.432339648300294e-07,0.9679824064403837,0.04026708415600882,1.762092802211294
1800,5.737972731441365e-07,1.1262475894586286e-07,0.9648184247819398,0.04347250596590263,1.731457876255954
1900,-8.838998274239266e-07,-2.5513148340756077e-07,0.9632702767043663,0.04803007058544847,1.831887277634626
2000,1.6969745266714135e-06,3.8987766775276586e-07,0.961589491545349,0.04737128767001186,2.0337773849743246
2100,1.7692460901395483e-06,6.214224129320207e-08,0.9592187653317767,0.049702861376386784,2.1432439251898745
2200,3.1171907742864786e-06,-1.2699862890508696e-07,0.9557622470217776,0.05456045946684283,2.176966377906765
2300,1.170642632443327e-06,9.821027179855149e-09,0.9546097116390815,0.05430664944938926,2.3219648447520296
2400,4.081402059480623e-06,2.704341011921525e-07,0.9520642001588795,0.05798955167353333,2.369131998219035
2500,5.1372797743696965e-06,8.059708450863556e-07,0.9515753660715578,0.05885471812592511,2.569279350981957
2600,3.5158764436396055e-06,5.857987326127166e-07,0.9484000033568593,0.06394318888178602,2.566667274951127
2700,6.8315140494718805e-06,1.268911503072733e-06,0.9470837361163598,0.06439664072879484,2.7570852195327205
2800,5.285787638527519e-06,1.2984353847446656e-06,0.9451449617607584,0.06556463073165689,2.7633388058315433
2900,6.305393962398337e-06,1.7299615717127894e-06,0.9441070376507049,0.06991706872387733,2.8833661138978024
3000,9.121197382125477e-06,1.9292605430550245e-06,0.9410052877560358,0.07231262243781919,3.055560638104702
3100,1.1170840767116193e-05,2.6443325893505486e-06,0.9410137629907763,0.07497399429087429,3.083962249142347
3200,1.4325545883097486e-05,2.5026058176587276e-06,0.9368924934555539,0.07506199887640493,3.208096961159595
3300,1.4883484244203234e-05,3.566475093011994e-06,0.9374122492237855,0.07869911137399754,3.303682668470353
3400,1.6457217492671498e-05,4.231561669081347e-06,0.9354802549541696,0.0799266814189006,3.461854888451223
3500,2.100280161352614e-05,4.660021860126765e-06,0.9317664440190232,0.08129152337255525,3.4361352592149115
3600,2.5334754536536464e-05,5.284224637194452e-06,0.9315260364223062,0.08544016939576628,3.5546954898724548
3700,2.6709514168966343e-05,6.655828802356118e-06,0.9285667796099129,0.08443905326275829,3.7142815772966062
3800,3.2597844974600624e-05,7.376923464162664e-06,0.9275419361219909,0.0889963887011038,3.7507485287276694
3900,3.581395205450875e-05,8.669305970305137e-06,0.9242033963298842,0.09060979682097597,3.940694226011875
4000,4.022340868282746e-05,9.946524031608535e-06,0.9225422388796849,0.09173186037679751,3.9706066394613715
4100,4.669300133059236e-05,1.1676816134364679e-05,0.9205402962643668,0.09362309322966551,4.173094301019382
4200,5.270886418026356e-05,1.3255672296064853e-05,0.9201318301578496,0.09587183507432606,4.230787020091697
4300,6.045940885366124e-05,1.5752604316531974e-05,0.9177201684898865,0.09597423096679007,4.232317957077189
4400,6.625355224410902e-05,1.786800871265336e-05,0.9146266995861195,0.099961441538905,4.388559431582426
4500,7.563921127279938e-05,2.0432903079939304e-05,0.9130009277403868,0.10262671721819604,4.469612816355496
4600,8.317864143602461e-05,2.3443638847613423e-05,0.9115550139282544,0.10230563465089079,4.544790496097774
4700,9.066991341128305e-05,2.570568407098635e-05,0.9108910142130753,0.10402061822553116,4.6611485194989255
4800,0.00010345222256308055,2.966327043568103e-05,0.9083388057899906,0.1065242291798005,4.762702551585442
4900,0.00011366520119510432,3.344143637180668e-05,0.9055597409998524,0.10870457827500382,4.899074947004077
5000,0.00012389709353832033,3.7383912793152354e-05,0.9058268511157572,0.11140145367242262,5.0112534775174185
