milliseconds,PC3,XIAP,C9,PC9,C3,C9P,XIAP_C3,XIAP_C9,XIAP_C9_C3,XIAP_p2frag,XIAP_p2frag_C3,BIR12,BIR12_C3,BIR3R,BIR3R_C9,BIR3R_p2frag,XIAP_2SMAC,BIR12_SMAC,BIR3R_SMAC,SMAC,APAF1,XIAP_p2frag_2SMAC,Substrate,ClvgPrds,SMAC_mito,CytC_mit,CytC_cell
0,0.12012135740230821,0.06333295218681716,7.097156696988997e-06,0.030475867151495625,-1.1648397308537008e-06,8.474592292676089e-07,-3.3152975948740893e-05,-0.0004731756332191032,-2.9003673598975894e-05,2.0605339982643068e-06,8.135406923246142e-08,-7.931039730622449e-06,6.295671379134027e-08,-1.4334147645065118e-06,-3.289375731205999e-06,1.6455708961393405e-08,-0.00010363825372839795,2.1700985736573325e-08,-3.437541106913534e-08,0.0003521358798559606,3.372507319449668,3.3630002130252973e-09,1.0002337717124783,-0.00021391080323779525,0.12712201187277158,10.030963127117463,0.039398406065588885
100,0.12008760665854942,0.061874833553626434,0.0005554249152638002,0.02898944924660063,1.7804006486037176e-05,-9.054046158865996e-07,6.933679152406218e-05,0.0004180849812904403,3.0955532293917258e-06,3.4822053118791403e-06,-6.602082124865321e-08,-1.1647840779491096e-05,-1.5946562453185407e-07,7.965407011273928e-06,-4.551412847682227e-07,2.3042762834763903e-08,7.33516928382723e-05,-6.33762079854016e-08,-7.415590145009979e-09,0.0008957038868087398,3.3705766327327544,3.317061132847085e-09,0.9998366012092875,0.00024075466308320643,0.1245083111258453,9.779090081300266,0.5064244459967808
200,0.11988963743042351,0.0619248738813737,0.0007626805962181922,0.02801411769034089,3.411148163922639e-05,-2.72342311649168e-07,5.4295679505810175e-05,0.0004295210030175001,-2.1290868866688115e-05,3.5217515579159334e-06,-2.9386358101934176e-07,1.547227815939179e-05,-4.71444697686855e-07,-1.340081067887573e-06,-5.8192819597461545e-06,-1.0320223203043096e-08,-8.418703078267273e-05,-5.0032149123981747e-08,-5.307896685980142e-08,0.0019276110830371562,3.3705659683164164,9.705659361645244e-10,1.0000863536268614,-0.0001257946756509733,0.12356558609819429,8.986462117340803,0.774154641038022
300,0.11987768047103387,0.06212602448117016,0.0008523406146373617,0.02780002144569746,4.958670589477997e-05,1.4413806545883876e-06,3.705356118863735e-05,0.0019338089252731562,-4.236183265872673e-05,3.2277093498299614e-06,-1.0330614240756672e-07,5.5795757513631244e-06,8.798921144785659e-07,8.424491996776178e-06,1.6781506426368353e-06,-3.3697737983703934e-09,2.6678042686577415e-05,-4.6369936408006014e-08,-8.5052648188627e-08,0.003777343292301538,3.369906119189183,3.2080618719504377e-09,1.0001533999370145,-0.00011016531696641766,0.122899248293815,8.695916294960664,1.549114231101124
400,0.11981157556765684,0.06138201400437591,0.0008817796264087381,0.02680664110971354,6.228021492290468e-05,6.83593955166807e-07,0.00012940892423365908,0.002520993884552284,2.4829641331118592e-05,1.0321778079023284e-06,1.5928522754737012e-07,1.4372216717896625e-05,-5.894851859787516e-07,1.320706199676102e-05,-8.963490617623336e-07,-2.9494625282794562e-08,-0.00017933342653848525,-6.417916530968169e-08,-3.205803326254398e-08,0.004332630568109363,3.368990281624673,-3.5050728917912046e-09,0.999970567492041,0.0003773221842293599,0.12099009680865784,8.220700557091309,1.8111323676924136
500,0.11963850346013265,0.05821995456205423,0.0008863261333684085,0.025403209606476372,6.521059965222935e-05,4.0832437808685867e-07,0.00024305508621577128,0.0035967063857797977,7.558839468346719e-06,-3.108362036136439e-06,-4.3625252902122226e-08,9.097292983974048e-06,5.232830036422709e-07,1.697367309573509e-05,-3.7717947811052426e-06,-8.734948311547678e-09,-2.1991368068607182e-05,7.727742932989409e-08,8.617100054354019e-08,0.005847285398881751,3.367765321189858,-2.078343977284207e-09,0.9996553971836375,1.0587203903593065e-05,0.1189665942254072,7.768371575618223,1.9805748554782623
600,0.11954739115515975,0.059210251392223856,0.0009031221726154017,0.025313581710867786,7.142690144822545e-05,2.7276942040292933e-06,0.00019209523761176377,0.0034923338371079496,5.847785742766416e-05,-4.452115465086086e-07,-1.6455511696732127e-08,3.0081215683613776e-05,3.0499288085472046e-07,1.8219578353325405e-05,-2.8043835216833278e-06,3.067922733199206e-08,0.0004970389203617048,-1.4232119926923271e-08,-8.369609798163059e-08,0.006256524563347289,3.3671228995146123,2.0628040735816905e-09,0.999888648385924,0.0003231476320476871,0.11817584221840899,7.600866666023778,2.5011556963097807
700,0.11950944885450111,0.0569696470651918,0.000877661250242027,0.024958298336917484,6.881735244825404e-05,2.8856319755031088e-06,0.00023808523144440847,0.0048068169295401,-1.4940201368031895e-05,4.120960717275736e-06,-1.9751288776119838e-07,3.9344927795686126e-05,8.953163713815819e-07,1.4790305221596226e-05,-3.36381526380476e-06,-1.86266099066758e-08,0.0003964558851726658,-2.4394484624774158e-08,6.549447072880622e-08,0.007519682953117243,3.366294316580953,2.7649765891274812e-09,0.9995555155842625,0.00040438599032995536,0.11874420385133276,7.137259363252544,2.9378657901956107
800,0.11956561814491942,0.05565577973315586,0.0008823109295139748,0.02377294942105634,7.365819431187382e-05,4.1176581349930305e-07,0.0002970023315534058,0.005460176980273822,8.0865411140206e-05,3.0065211732360846e-06,7.934015702451629e-08,2.1144743334433062e-05,-3.2634820448389013e-07,2.0179316409282616e-05,2.199893205907448e-06,1.4813587627166134e-08,0.0009298161977966911,2.88858122133707e-09,-5.782483561965167e-08,0.008008205941891298,3.365686126300242,2.8575351194862007e-09,0.9994158650628819,0.0005750086740306076,0.11591239082800454,6.671560920546383,3.1489066426190027
900,0.11941593955632411,0.054895222094831164,0.0008958010319367715,0.023372536128624215,8.193149427949954e-05,1.7931192243734358e-06,0.000380597787457235,0.006398585430938278,6.653991475389823e-05,2.27803081701635e-06,4.552868320739733e-08,4.442772045208835e-05,-8.620625127065328e-07,3.176958256504086e-05,1.2847690040985605e-06,3.1602159516456616e-08,0.00036489592118996454,1.414244412237291e-07,4.630888291690593e-08,0.009322907696238562,3.3647896462056703,-1.4071033759222405e-09,0.9996557471060948,0.0007305210283083018,0.11424857236619955,6.469629451473365,3.6139550204475834
1000,0.1193843039032562,0.05385181815536722,0.0008914815768359288,0.021722577679276076,8.486838227860009e-05,-2.480957972401077e-07,0.0004670052481354468,0.006583620742542345,7.205591659398837e-05,4.511708258357341e-06,3.0343800063349294e-07,3.7443166237236244e-05,-3.026293084112785e-07,4.4525851582265416e-05,3.5674521586645783e-06,6.008591965974535e-09,0.0011163120712660527,1.5402670573015582e-07,1.1198771694019189e-07,0.010006571890577198,3.363898327117632,-2.7834453288489757e-09,0.9992433246612966,0.0007610637168351534,0.11459984300320808,6.428361252221146,3.809743166685932
1100,0.11930749700384544,0.05370405897695486,0.0008883076349382156,0.0221799608533233,7.8671679226898e-05,1.9032815152242338e-06,0.0005021589879669695,0.00775687105238462,0.00010823067564299192,2.6667039413469117e-06,2.3764883498201926e-07,4.937666988377029e-05,9.738488969552825e-07,4.888776894747822e-05,1.8859930535244111e-06,1.9229615729974212e-08,0.0015417618711840273,1.1071536764409793e-07,6.341890026044117e-08,0.010748548015099968,3.3638389378616544,4.2715796229751557e-10,0.9994692594818531,0.0006271205718128179,0.11237545304737802,6.16466960024313,4.107890848792801
1200,0.11920450035999945,0.051661044963003284,0.0009116542277399925,0.021464017169739218,8.676491094034648e-05,5.103219530963817e-06,0.0005770400645703165,0.007657130041932429,6.028787918747334e-05,5.542061977789887e-07,1.3617215248856967e-07,6.222266110227987e-05,-1.1160180229966521e-07,4.581503626326563e-05,7.77600186323236e-06,1.8607599311087575e-08,0.0009893592407059233,8.261167722710003e-08,1.4998959108975247e-07,0.011230191586351088,3.362299141152289,4.834125276973738e-09,0.9989310472314032,0.0008614188814351397,0.1120264996899493,5.9224849694921975,4.0695780295971264
1300,0.11923331102726618,0.05194439013833916,0.000936888314455591,0.01973246942924887,7.875284559318816e-05,4.1347793853885195e-06,0.0005878062388674757,0.007981284817704883,9.636843150574294e-05,8.437026075729218e-06,-4.3456283933955716e-08,7.239097550448905e-05,7.645636154436047e-07,5.403545601548536e-05,1.404795674305064e-05,3.3698567880333e-08,0.0021498214954283877,1.0443848482618731e-07,1.8769293308306413e-07,0.011297434404215895,3.3626203933591174,4.783142456340669e-09,0.9989624395972623,0.0012348473875875019,0.11162650796994662,5.538717187961465,4.384628829670324
1400,0.11908089356750856,0.05178784084184308,0.0009296179553652651,0.019539210792873844,9.255473862448351e-05,5.545263906090929e-06,0.0006922744628252195,0.00851267990883738,0.0001365084637431851,7.3341772073058916e-06,2.473597059956691e-07,7.088863659536461e-05,5.322400307730053e-07,6.226335288610032e-05,6.589950700583615e-06,1.257426799695222e-08,0.0021922633654079143,2.2284237294283426e-07,9.291064571204293e-08,0.012361568058005432,3.362340682642942,2.0252952909429958e-10,0.9991463840873492,0.0011825167400550663,0.11004457788771875,5.12235328018393,4.995260583401473
1500,0.11915689273547554,0.04956588563391486,0.0009334227418709633,0.019644404474556332,8.366543572372676e-05,8.698553032426527e-06,0.0006900513284579632,0.009827633756462468,0.00013794143046841968,5.44136615889875e-06,-2.1613782641984867e-08,8.144277903092801e-05,4.843094148818532e-07,6.120332464540858e-05,1.5973548172711695e-05,2.3335638559476027e-09,0.002277893745514521,2.4719604951295506e-07,1.0388576998515889e-07,0.012548271023565477,3.3607159658940113,6.355426029361949e-09,0.9989440751786186,0.0010218735299055055,0.10726765334014565,4.8202104376923876,4.837189889448763
1600,0.11893386944650684,0.04989297982390375,0.0009569019444367815,0.01899662347796841,9.011312441001312e-05,1.2153925087499214e-05,0.0007689264130245101,0.010217767538312607,0.0001464348251729891,1.0743491508335678e-05,3.8762112157983917e-07,7.390453086067263e-05,1.320992609824077e-06,5.860598329166336e-05,8.814027289240451e-06,-2.32782941685129e-09,0.002781152331254805,1.8131358730389802e-07,2.380462201941927e-07,0.012973826230722484,3.3601714548048656,1.2600169016950145e-09,0.998511361189812,0.0013503747665736699,0.10616190550299728,4.956471784459862,5.329511828238864
1700,0.11883460043176687,0.047473034041297914,0.0009303753091230787,0.017395318945051634,0.00010425007832895506,1.2766187940060103e-05,0.0008026469471542846,0.010212492351264535,0.00018613039395081807,1.0595016063529245e-05,4.0634630549971384e-07,7.58453555983497e-05,2.3690832775716372e-06,7.435272179068723e-05,1.4032417211537427e-05,4.278245276386161e-08,0.00320786714505157,2.7815979078656367e-07,1.8409112662061806e-07,0.013047316210345784,3.360100385090154,2.089582645878752e-09,0.9984968195270872,0.001240005153223685,0.1055329487217316,4.337738558141968,5.247221849396057
1800,0.11895543034824858,0.04827057362512406,0.0009692794421629703,0.017111212487551836,9.769258695338501e-05,8.832563998425414e-06,0.0008160637933748944,0.010617818879455914,0.0002196178087095691,1.1480429461669076e-05,3.722340695979482e-08,9.961844734998484e-05,1.0981368077713204e-06,7.419791893568862e-05,1.743184445009596e-05,9.049411767327328e-09,0.003741830859288902,2.880272340178027e-07,2.3902608539816735e-07,0.013261665100739903,3.3599527619623735,7.254353744041718e-09,0.9983671297437356,0.0017229077616817954,0.1050011252614001,4.342255312375861,5.491993877797887
1900,0.11861016256273366,0.04688988246621217,0.000980689443274345,0.016543595551373226,0.00010634368746483683,1.0484451018210687e-05,0.0008776988335694994,0.011917649578131009,0.00024577665447969777,1.4385029450394365e-05,4.906646320116802e-07,9.357272346353892e-05,2.7941053039881977e-06,7.795498013669978e-05,2.6063744084249894e-05,2.1387996530750598e-08,0.0037865953027680335,4.2150086152791557e-07,2.2728309943524592e-07,0.013945460014256887,3.358254870681204,7.661038019758604e-09,0.9983268566563515,0.0017773952846461695,0.10394454224796022,4.026863457269585,5.682662746577026
2000,0.11860185631672385,0.04588013769124252,0.000970106125243682,0.016250148872099284,0.00011670861223078913,1.4680970807052686e-05,0.0009077939604269303,0.011953625141386594,0.00023641656657474096,1.5216978112454466e-05,1.9907697053649937e-07,0.00011658313141928572,2.112319380988178e-06,7.728433038093154e-05,2.738151621553056e-05,2.756952531391851e-08,0.004375902174855983,4.2677687823905506e-07,2.953645394120021e-07,0.014665949432343112,3.3582759027792117,3.8118471016753035e-09,0.9983642475652776,0.0015906692124543075,0.10479933539265002,4.097943029840609,5.8517349876006595
2100,0.11857295768738715,0.043332437470778466,0.0009702936543432102,0.015931109474172898,0.00011361165539376554,1.7798843904279632e-05,0.0010072034777839814,0.012525403459919392,0.00024345710284354614,1.476349140204275e-05,4.5927344929202157e-07,0.00011601079709436733,1.8641087294442792e-06,9.985411493562273e-05,2.339791875730452e-05,5.023435582345022e-08,0.004650566118106922,4.53761451830907e-07,4.118609363167175e-07,0.014834593379719154,3.3583979719330257,6.1286541718072566e-09,0.9983342254467791,0.0016772211377401964,0.10255003022106188,4.039196043055308,6.165954546464278
2200,0.11859593558759345,0.04244376803851583,0.0009967261579160224,0.015366358363372478,0.00011342332043136786,1.8141136417278604e-05,0.001094192693886793,0.012262113482178316,0.00029422935477936704,1.9708192821212137e-05,3.5429934638200815e-07,0.00012385535633946583,3.85462137710603e-06,0.00010590281095245654,2.8164656359223544e-05,5.453751677975335e-08,0.00435274587074153,4.941114123654975e-07,4.2016668105035866e-07,0.01463534659439429,3.3568441095855035,1.2661608775014772e-08,0.9978309237863224,0.0018683520037200282,0.10145991568207052,3.7079449615843916,6.533152223233221
2300,0.11844456134624534,0.043637458888534986,0.0009914091408889112,0.0155123564094629,0.0001289184199111682,2.456089080603889e-05,0.0010358336034778932,0.013195116205245373,0.000291954759658384,2.1686630004388378e-05,3.1926158930361807e-07,0.00013328720141991888,2.281943873731747e-06,0.00010856040026841014,3.3915785537511323e-05,5.565949944176396e-08,0.0048503387731582215,5.255877501067649e-07,5.286172879395332e-07,0.014858518204847465,3.357203853693156,1.2267640147581315e-08,0.9976291233514167,0.0021344771031851545,0.10025600444418709,3.6519632413589638,6.386983776556312
2400,0.11835652944330917,0.04074863694377904,0.001010689799859968,0.014277518895817997,0.00013190044788983075,2.6563968719204316e-05,0.0010648877792419924,0.013490789800088583,0.00033252877182214766,2.2460658217422795e-05,6.759899449808327e-07,0.00014432280035404923,4.091906502424542e-06,0.00010814945831012921,3.158319760754941e-05,6.743660694016868e-08,0.0053799948900906044,5.341262798625204e-07,5.132821607102545e-07,0.014775349775542368,3.356841744399823,1.0206812550805868e-08,0.9976151364814146,0.002111593672188754,0.0996124239492576,3.11149463354642,6.519815748722211
2500,0.1181424488491682,0.042045292461772014,0.001027386867628475,0.013733088730790915,0.00012405623899954806,2.777562172567414e-05,0.0011614103901848283,0.013199744582610346,0.0003606747430038953,2.1252903755211245e-05,3.731496272675684e-07,0.00014663515360418048,3.5067691126934826e-06,0.0001140380161278181,3.4073310110099916e-05,3.169792898409009e-08,0.005771414909822102,5.995409963939767e-07,5.624679791989337e-07,0.015655855100770732,3.3566686155101824,1.562112904694831e-08,0.9973074522440084,0.0023258450170803744,0.09777345868291572,3.151435445908981,6.727469783985896
2600,0.11818729818549209,0.04113425911757636,0.0010182698260093224,0.013086689601496724,0.00014011152619039472,3.154433433365387e-05,0.0012334065416343778,0.014421346662838007,0.00042523429615996594,2.5506340530660384e-05,5.502630549735577e-07,0.00016274576926420429,4.650865340940982e-06,0.00012873334818930051,4.301429489973691e-05,9.465027230225481e-08,0.006168425820645474,6.91456669335959e-07,7.79802342399661e-07,0.015300389722359488,3.356001727890209,1.801952088044681e-08,0.997582616116241,0.002859962174175418,0.09821300713138782,3.083817146967083,6.922076473895271
2700,0.11802935932717486,0.038969247156340994,0.0010133660670504855,0.013132703858513423,0.00013793146026232648,3.226683061412622e-05,0.0013047752398333348,0.014278523446532772,0.0003969301815279779,2.6216515887489656e-05,7.245184024644464e-07,0.00018167152286743623,5.723953363103627e-06,0.00011897780011943423,4.465745602771137e-05,8.443248379894917e-08,0.006445261699605667,7.599822113947707e-07,7.544853869798758e-07,0.016112578742039863,3.355043216772301,1.744616616325049e-08,0.9969692342309324,0.0030444128328872286,0.0971442612931109,2.7121717962456704,7.039858266928352
2800,0.11807426988257051,0.0382470327582734,0.0010498187092904177,0.013035256881228108,0.000151800023122994,3.328693764597026e-05,0.0012840160289198698,0.014188809042518992,0.0004289765312858896,3.2151851357679746e-05,7.822076673305686e-07,0.00017111598672500165,6.57118314854898e-06,0.00012880570694263666,5.155339719574077e-05,1.1304333032325119e-07,0.006862815765594121,7.701503596149096e-07,8.963525785474741e-07,0.016094167256941544,3.35499524392384,1.748067253048768e-08,0.9968281900083367,0.002753304866887788,0.09539620967605318,2.5950264024449523,7.26210900014849
2900,0.11788496610871438,0.03778649049085451,0.0010438960973172572,0.013051822604553258,0.00014644926087094363,3.4971049293568875e-05,0.0014079858639541789,0.015038550939465132,0.00047515738427949606,2.8127956154076742e-05,1.1392246584040206e-06,0.00017875240906971204,6.841810358049342e-06,0.0001455610954572445,5.06716948337389e-05,1.243712836629166e-07,0.0071875913087728486,8.723768868784414e-07,8.712490058710099e-07,0.015826006598717805,3.3540535505586897,2.194502442877046e-08,0.9966663035408935,0.0030504914113264636,0.0931398397762307,2.839416920757976,7.4901640780129135
3000,0.11790862932190786,0.03645602423233193,0.0010616826125557414,0.012702284335637179,0.00015038740043450457,3.848916544519969e-05,0.0014073038292235736,0.014926021421363872,0.0005537528723361405,3.3449821062594695e-05,1.1864158459380915e-06,0.00019591743297690578,5.9022000625520525e-06,0.00014700873339941977,5.987655308694211e-05,1.1361881436479805e-07,0.007406115101919866,9.647086877475577e-07,1.0468013426571257e-06,0.016013000062043037,3.354442792741024,2.0957187621118507e-08,0.9968022498748119,0.003281826214757762,0.09223428702092482,2.4312628160791045,7.6095928005403035
