milliseconds,PC3,XIAP,C9,PC9,C3,C9P,XIAP_C3,XIAP_C9,XIAP_C9_C3,XIAP_p2frag,XIAP_p2frag_C3,BIR12,BIR12_C3,BIR3R,BIR3R_C9,BIR3R_p2frag,XIAP_2SMAC,BIR12_SMAC,BIR3R_SMAC,SMAC,APAF1,XIAP_p2frag_2SMAC,Substrate,ClvgPrds,SMAC_mito,CytC_mit,CytC_cell
0,0.12003962185942178,0.06222808195754799,-1.0487308033483945e-05,0.030022484481565984,-5.182754713121431e-06,-3.755545529442295e-06,1.2499608012948113e-05,0.0005167178740627221,3.524906186649083e-07,3.23420442528854e-06,-1.2399488274455264e-07,-2.1642564026332725e-06,6.748698445221041e-07,-1.8209515156532778e-06,-5.298193174577456e-06,2.918186088053091e-08,-7.967725012575675e-05,-4.2819773652599e-08,5.7216787490469164e-08,0.00026564193350735193,3.3716331492999063,3.5055815120883553e-09,1.00013036980037,-0.00012913854556535005,0.12480225415319496,10.242475135334438,0.06194847892128371
100,0.11994261648346587,0.06304094637457548,0.000554846217051809,0.029000447339294876,2.435488583115606e-05,-4.287839523245408e-06,-6.59738704107183e-05,-9.611811329222501e-05,3.7464257103393235e-05,-1.9056057944937932e-07,1.9400464125925541e-07,-6.439517712068755e-06,-3.606107993524711e-07,7.572171296698478e-06,-2.9897274929655275e-06,-2.2315184457237055e-08,9.189863618386035e-07,1.1100840465734733e-08,1.0158590502378566e-09,0.0013840146050444564,3.371280199674499,2.42129242488697e-09,0.9998065751901556,0.00011950049729758369,0.12364294974959034,9.440361451046941,0.30814881797536925
200,0.11993016578643945,0.06226604725894955,0.0007854470416473226,0.028473542991525786,3.64509777487177e-05,-8.144062495902785e-07,2.2388651475153483e-05,0.00047312252127044345,3.85079687205815e-05,-1.9033844506169938e-06,-2.1335745877516616e-07,5.738475258830242e-06,1.3636949678775985e-07,-4.953011331195847e-06,-2.529629662002471e-06,-2.393797071257399e-08,-0.00030105297169675784,4.5518332640331276e-08,-7.600695110458207e-08,0.0022005638460748005,3.3698892263618445,2.6804424024698888e-09,0.9997544555732417,-0.00011103463255829591,0.1225084262721654,9.253062211477898,1.0592488731845588
300,0.11985354903233601,0.061965200841467,0.0008319110925516623,0.027578562354923248,6.156261879381685e-05,3.3420307640946743e-06,8.708854806241162e-05,0.0012898315414799698,-4.105062144897529e-05,-2.9211024077139203e-06,-5.49979561443441e-08,3.749310666514192e-06,-4.597331443108797e-07,-1.5586249246409956e-06,-6.42213240861011e-07,-1.3841208484168862e-08,-0.000261349342456253,8.648692001022033e-08,-3.1833117522216874e-08,0.0039731928911367065,3.3689184399003036,-2.1080223085465478e-09,0.9998505998544701,-3.285361172418619e-05,0.12220071014675012,8.778047257543898,1.2061554722926158
400,0.11985044653460611,0.059490536484808364,0.0008755844085515082,0.026332521616147523,5.676810697247398e-05,-1.0269043728944054e-06,0.00016315067060430736,0.0028843570951048165,-4.101022793925486e-05,2.45598089860233e-06,2.9964442897771115e-07,6.404923015173503e-06,4.5466504620065904e-07,4.529031696309194e-06,6.144739718203586e-06,1.8033539120161113e-08,-0.00020092372681586925,3.507430830536238e-08,-6.884810577151193e-09,0.005152738723993829,3.3685975891474,2.9895409869768683e-09,0.9996838399249449,9.365826282313e-06,0.12037433505967038,8.183351030330321,1.7505451065614777
500,0.11978608394184613,0.06002597210208178,0.0008995386536206387,0.025589454994549253,6.189779424590149e-05,1.757395160712083e-06,0.00010753220213501757,0.0030728027550085526,5.178254432724823e-05,2.8320231076404097e-06,-1.4384467255426017e-07,1.2575063105796031e-05,-9.165011819349787e-07,9.346403287851168e-06,-4.836299765134978e-06,2.8557871838771496e-08,0.0001187899012010571,9.002215880002161e-08,7.644241661058733e-08,0.005627083421691861,3.36720044045323,1.773535319871999e-09,0.9998502071283418,0.00039838352223986364,0.1210398336002177,7.7960081035668924,2.093533809968674
600,0.11972393206145043,0.057956486596160366,0.0008687314034157632,0.02517561812769645,7.36605394849126e-05,2.9322443000749063e-08,0.0002862178577753925,0.003827639417485297,-2.2216643509463136e-06,1.3089607612922509e-06,-5.690476594762734e-08,2.2888422132085446e-05,9.965035015099234e-07,1.6063125581127696e-05,6.8300909144242186e-06,-2.172683700871032e-08,0.0005395538043777412,-4.8920980235554276e-08,-8.539860626950775e-08,0.006372884390467437,3.367071447993468,-2.7474988597379663e-09,0.9994944728482424,0.00023163662797260552,0.11943775097417644,7.680444831544732,2.5742394636212125
700,0.11950626290824243,0.05803618034998349,0.0008762175515195419,0.024601420915929283,7.244095527513905e-05,7.062179963647995e-07,0.00027033913204575164,0.004347489563384686,3.971465883214614e-05,2.8122113734851513e-06,1.662040160136092e-07,3.935339440789794e-05,-2.676073151800531e-07,1.969129959999258e-05,-2.2143078695356558e-06,7.879093680257193e-09,0.00018028015858193852,-4.476129468856852e-08,7.565269992330693e-08,0.0075595054781347586,3.3666220116332433,-2.571510311443791e-10,0.9993404874144278,0.0006149888740682227,0.1182389512338981,7.489807696088255,2.753941654884791
800,0.1196356013065555,0.05611058735151782,0.0008743605040591995,0.02319455304744169,8.098188347814263e-05,4.091683135241852e-06,0.0003741362576495151,0.005002392590166326,-1.09541767210243e-05,1.5740858190663784e-06,2.160558028197516e-07,2.5501196650041546e-05,5.427970995912459e-07,2.73839930050088e-05,2.8229106999068255e-06,2.6623687461303146e-08,0.00046736681142426755,4.5751003728391545e-08,5.7952501813723005e-08,0.00857228209384735,3.3661726928169395,3.0699522219462576e-09,0.9997591049777311,0.0006559332198107555,0.11668439554779096,6.986756403463838,3.041759264825975
900,0.11941735779171407,0.05610288665347348,0.0009087725958056228,0.022822448882496696,7.324335463721196e-05,5.042259869971279e-06,0.0004542425145273478,0.006361544369485348,-2.9059678152468284e-06,-1.5880924627885124e-07,2.2330391141882684e-07,4.333744848920422e-05,-2.2742485635518245e-07,3.768382166986201e-05,6.629886984132639e-06,-2.984668043033767e-08,0.0006858883053596814,1.5489877514267248e-07,-1.0813826412576644e-08,0.009733993567078372,3.3646107378606627,-3.2807670526169496e-09,0.9994180325965107,0.0005297308740990996,0.11607563382435844,6.488542005427568,3.57336575857106
1000,0.11930499044031122,0.05480067925612799,0.0008934290700836223,0.022579779191989953,7.146088046649066e-05,6.763800582184648e-06,0.0004005018334838095,0.006908054643846157,1.6675719598015343e-05,-4.554468738682829e-07,-8.98928274214141e-08,3.5915165097305806e-05,1.2487046656039145e-06,4.2537238691966836e-05,6.03636282726438e-07,-1.6229789006886142e-09,0.0013240993737877334,7.018597180816916e-09,1.2681154855736742e-08,0.009466920527113431,3.36447807858303,-2.1909471545191616e-09,0.9994230303066638,0.0005190476572019032,0.11484253919613391,6.421201040555294,3.845574253361199
1100,0.11934873456846765,0.052697075375356756,0.0009178754869903214,0.021182704276803847,8.611694321360204e-05,4.974433050395244e-06,0.0005189600590762878,0.006942781377753728,2.3812516144266333e-05,2.4825687134283514e-06,1.3663657717998075e-07,3.40053720662751e-05,-6.152491648914178e-07,4.4482580134188564e-05,1.0625278780212928e-06,3.13354123028841e-09,0.0012927800055398072,1.27087946195804e-08,7.777912640239812e-08,0.010820962616501681,3.363021905338854,2.6612361240839035e-09,0.9994448939313515,0.0009813820228725793,0.11180595948641446,5.790153776615441,4.011068918044709
1200,0.1192066061411614,0.05196554955332742,0.0009253093657472787,0.02024601873564918,8.213316793358034e-05,4.729533811944701e-06,0.0005177986215882816,0.007799067974517017,5.135314074089533e-05,6.138426741356888e-06,8.010467463359832e-08,4.566245378413551e-05,-4.34910537704566e-07,4.3543970699762595e-05,8.55111674224538e-06,-1.2405716879801337e-08,0.0015152267472682737,4.868147747224287e-08,1.994745821400246e-07,0.011419597488135492,3.36341310393096,2.7333543089997917e-09,0.9993733929529646,0.0006905007160149929,0.11329623852466232,5.905378115240892,4.413495749636473
1300,0.11905792142696629,0.05180380504000029,0.0009199790474295963,0.02013645906711356,7.77630973018622e-05,6.455605759533881e-06,0.0005409782221985092,0.008320175651785524,9.246694546537214e-05,5.97686111419292e-06,-4.280494658005582e-08,6.366610380498808e-05,1.4936099955051522e-06,6.033847834358074e-05,1.312869809899416e-05,2.4543157435116044e-08,0.0014942279757557244,1.321806712390859e-07,8.058463379361166e-08,0.012152217701554372,3.36221213378313,9.023915919074972e-10,0.9992567004144438,0.0007284696904107247,0.11186135055729948,5.455867547106101,4.311659006577411
1400,0.11911183094835268,0.051809365424202516,0.0009256062786338018,0.01945212970379494,8.387407463830616e-05,2.6759289922524813e-06,0.0007226102476645344,0.008830434382322826,0.00011721238179072177,2.9107039477114636e-06,3.658064731542537e-07,5.9108508962400766e-05,5.406639329469676e-07,6.426017059536036e-05,1.3689939898501995e-05,-1.7865330127357853e-08,0.0017455318753069344,1.0917783757081107e-07,1.6858221777494103e-07,0.012371020776745121,3.361805454893494,5.467756589662886e-09,0.9987193551022726,0.0011139989003998135,0.10919836918152047,5.190640405530247,4.9586076722063055
1500,0.11917040100368802,0.048969621780069396,0.0009173522612246066,0.019173933466775435,9.966108853391468e-05,4.010276008974481e-06,0.000674132955214869,0.01009673111294083,0.00014718824599720817,3.357538601093191e-06,5.652016239366498e-08,7.719027807342766e-05,3.3794467656678007e-07,6.358982429773373e-05,1.3113043183949178e-05,-3.3641579265599128e-09,0.0021623674480730276,2.6092138254526864e-07,1.4600171200075714e-07,0.012658591768021523,3.3616229570786493,4.945247281420583e-10,0.9990417198088402,0.0011715871722806916,0.10923351670720949,5.02893133061632,5.179438482303802
