milliseconds,PC3,XIAP,C9,PC9,C3,C9P,XIAP_C3,XIAP_C9,XIAP_C9_C3,XIAP_p2frag,XIAP_p2frag_C3,BIR12,BIR12_C3,BIR3R,BIR3R_C9,BIR3R_p2frag,XIAP_2SMAC,BIR12_SMAC,BIR3R_SMAC,SMAC,APAF1,XIAP_p2frag_2SMAC,Substrate,ClvgPrds,SMAC_mito,CytC_mit,CytC_cell
0,0.11987625629496493,0.06318289373735055,2.337585941735454e-06,0.029671208260847865,-3.562384958297185e-06,4.205037291692522e-06,2.0563690801970503e-05,-0.0005364339071435176,6.239988491192404e-06,3.281796539623694e-06,1.9671575940785012e-07,-1.1623920447245522e-06,-1.11363346023574e-06,2.5505246317848024e-06,-1.1252539136342054e-06,1.5264924860730195e-08,0.00018107045954880924,-3.973434766755459e-08,7.560244603663341e-08,0.0003750980893683559,3.371925852408179,8.225962648022055e-13,0.9997685109381492,0.00022369312917597494,0.1258835297803049,10.081425682428838,0.0824612516284795
100,0.1200795609493865,0.06317140992044004,0.0005749257781217493,0.029142691366803235,1.8189964078976348e-05,-1.4812426801293374e-06,-6.442385775985153e-05,0.0005359086300751887,2.4550924472930575e-05,1.5426748772300306e-07,-4.583052447624045e-08,5.755503287393675e-06,-8.921613970455213e-07,-4.331170390372147e-06,2.6234628869108804e-06,-6.2183279795245925e-09,0.0003586958334165276,2.647449556306043e-08,-9.502034524753436e-08,0.0007841548618023194,3.3713877124180294,3.177941300932313e-09,0.9999194188454377,-5.933081856131407e-05,0.12533233097737717,9.447490948105584,0.6676158289939076
200,0.11998768638721581,0.06141430015880102,0.0007684641821054246,0.028905508801888167,3.380082232222658e-05,1.9762746108731394e-06,-1.5191932342212932e-05,0.0009070161215113042,-3.9786842268682196e-05,3.6946298371674274e-06,1.6807227696523235e-08,7.039616078942441e-07,9.781002030017635e-07,-4.1212185244863175e-07,-4.958499738729957e-06,-2.400471728339573e-08,0.0002757795705465596,6.531198529031923e-08,3.1687027337244967e-08,0.002354291028811187,3.370414176584128,1.3936190280170746e-09,0.9999020828806392,9.652707131863111e-05,0.12281889985755033,9.255528526730473,0.7139604616293582
300,0.11975726553361662,0.06079886237070927,0.0008610094337899272,0.02788736447591111,5.527056616731407e-05,3.634622651092305e-06,8.448377255353967e-05,0.0016002419124319012,-1.6392671783893584e-05,-3.4347010648757393e-06,2.1798507751625876e-07,1.6256843103932926e-05,-6.99212044170178e-07,2.055699349124228e-07,-6.401121215205174e-07,1.3656479347082411e-08,8.393762284480037e-05,4.4589673224214865e-08,3.136287623870306e-09,0.003776024754514663,3.368830404866121,1.6225142052861946e-09,0.9997520832290908,0.0003254979868238611,0.12333191026263578,8.552063253022732,1.2615417560846176
400,0.11976829186037333,0.06098044920519347,0.0008700682985758048,0.026202599925163432,6.632765827257792e-05,-4.0664045375613334e-07,0.00016707133317044886,0.002995401718677133,7.558927014085154e-06,-1.5516993881389348e-06,-1.9347364262151752e-07,2.1814500259425632e-05,-7.480661929598878e-07,6.176019603690866e-06,4.699011297449197e-06,3.1533626007268174e-08,0.0001740998029250494,6.18225920255468e-08,5.6672211446535974e-08,0.004602025473403436,3.368315400585037,-2.1631902806316362e-09,0.9999922776218505,3.0839932986047395e-05,0.1205048208591538,8.131435997813721,1.6080055619227611
500,0.11972412162920558,0.05893548952567782,0.0008955559799608029,0.025673887786452586,5.858862375482083e-05,8.000003525729613e-07,0.00020638249357461135,0.0030110983630626154,4.72084712504764e-05,2.3050999839285897e-06,-9.276789436778761e-08,2.6033057522400905e-05,-7.759941106057295e-07,1.813236190005991e-05,-8.858132041378208e-07,-2.503828210621793e-08,4.314819593061597e-05,9.304808426200186e-08,-1.048521994875547e-07,0.005694123164042509,3.3672011146869396,-7.98803804038882e-10,0.9996497625923626,0.00029593276504388295,0.12070176486110412,7.7712188745814155,2.250242226376563
600,0.11976745777442263,0.05888188142057835,0.0009044859039471319,0.025075741143995318,6.372496572531488e-05,6.031087820035225e-08,0.00024498171984342046,0.004242173968439285,6.1496639524604e-05,2.577340015961199e-06,1.3152024607286722e-07,7.318075168080507e-06,9.989628375525995e-07,2.6966604778806013e-05,-4.2699339382996545e-06,-1.3940992031897821e-08,0.00031982222979141245,-2.6434845856816537e-08,-2.4731275009349665e-08,0.007099332113761091,3.3665059996308835,-3.642030750895268e-09,0.9998653104895125,0.0002099016926370692,0.11801455184393002,7.621109416521641,2.3789788199906305
700,0.11961064978882004,0.056409336517315035,0.0008833061141542108,0.023924280683558688,7.408321651213994e-05,-2.0519468279507694e-08,0.00028239512473803474,0.004344946837533355,1.5298369010390015e-05,1.91982485870963e-06,2.1638586979627557e-07,1.4065489492071976e-05,-7.236263501542764e-07,1.493569589565603e-05,6.2938039982208445e-06,-8.552276548992018e-09,0.0007483526546127991,3.11231367220393e-08,2.7199959767260134e-08,0.007705801239674603,3.365883870920699,5.747959695043189e-10,0.9993335089151023,0.0006575319569521495,0.11869410561193645,7.201606309228849,2.9752950969943956
800,0.11941723057216169,0.056491476328665406,0.000876000074985545,0.023931432871275856,7.911367064493086e-05,5.62792477115765e-06,0.0003809374966109199,0.005274321434212869,1.5266891542178485e-05,4.642071113245089e-06,-2.081320507931243e-07,3.9537558726738295e-05,-3.861175775186368e-07,3.148065104253963e-05,-2.890374504426724e-06,-2.6720642373014387e-08,0.0003710673167733631,1.1065933991231978e-07,5.900074828333735e-08,0.008601321183148257,3.365896878016167,-1.0098508655616437e-09,0.9994704736158324,0.0007391943816984814,0.11596998885716452,7.149614084304326,3.2827384117129075
900,0.11937639925879635,0.056112009966955076,0.0009034566994819983,0.02322302405669569,8.244901867150001e-05,6.402511267302722e-06,0.00042108209102124705,0.005611587924666225,-2.8465466388288876e-06,-2.743182445948803e-08,9.673578678400217e-08,2.4607380454847226e-05,1.0708880655197549e-06,3.123228179531434e-05,2.622716815572418e-06,2.1223209753610264e-08,0.00039295908802082887,1.0305780403224833e-07,3.475282083494299e-08,0.009410673831126367,3.365032911049458,3.838819513306453e-09,0.9992096696461037,0.0004125287133022619,0.11415907357241033,6.37006615216177,3.4377329748892578
