milliseconds,PC3,XIAP,C9,PC9,C3,C9P,XIAP_C3,XIAP_C9,XIAP_C9_C3,XIAP_p2frag,XIAP_p2frag_C3,BIR12,BIR12_C3,BIR3R,BIR3R_C9,BIR3R_p2frag,XIAP_2SMAC,BIR12_SMAC,BIR3R_SMAC,SMAC,APAF1,XIAP_p2frag_2SMAC,Substrate,ClvgPrds,SMAC_mito,CytC_mit,CytC_cell
0,0.1200818022526557,0.06230558093644033,-7.902970100673193e-06,0.02998024355816989,-7.693179377967503e-06,-2.9853479016579473e-06,5.9251841916188505e-05,0.00034624971686035306,-1.1846590130662136e-05,3.5208483486682374e-07,1.5980887581137585e-08,1.4675568457956194e-05,4.6769479158667417e-07,7.064399432676433e-06,4.892147023554906e-07,4.6232078403164705e-10,-2.3094592256893315e-05,-6.279819958140916e-08,1.9031076070777055e-08,0.0003278036559139047,3.3717322385374864,-8.787264372551517e-10,1.000077199691109,-0.00019431609356860698,0.12631467380296982,9.892758037050877,0.2146846537298198
100,0.12005893786640769,0.06372177590264674,0.0005802584287655667,0.028649627960802254,1.7655495625941973e-05,1.7723994439818778e-06,-3.1388225768214255e-05,0.00037946304198843884,-1.049773836102616e-05,-1.050764618814138e-06,-2.3443214732508503e-08,2.929507517397127e-06,-6.712984186759465e-09,-7.839729821886767e-06,-1.999032620678804e-06,1.5203005718014208e-08,9.42650467305905e-05,-5.040042363749973e-08,-1.0908795970160486e-07,0.0015238667893953534,3.370557946907938,2.605466958047172e-09,0.9997513025521318,-7.418891028956992e-05,0.12511019988358965,9.412517667658413,0.4248455084530093
200,0.11988429845703796,0.06257562620275921,0.000775460476926266,0.027953419388128533,3.832045714319203e-05,1.6270622282759452e-06,9.160327721366161e-05,0.0010910019904000058,2.8644150100437442e-05,2.4011143155710304e-06,5.798304458859987e-08,8.243739200695997e-06,5.560934853061155e-07,5.290985945060725e-07,2.117979118755646e-06,1.4837161331678757e-08,-7.607028637525723e-05,-2.5959843940854772e-08,-1.097734482973767e-08,0.002962396230905992,3.370094183226511,-2.3245026677003073e-09,0.9998890881281575,0.00026894047492613467,0.12448333435630679,8.908325447428613,0.9312372971735227
300,0.1198599267287657,0.0605485560551248,0.0008429776037896828,0.027172269796637536,4.596661885752924e-05,-3.3318920554931895e-06,8.822462316734996e-05,0.001351900481305274,-3.728347696482255e-05,2.959223555453989e-06,1.5910033806893122e-07,1.6916785038756588e-05,1.0209162012041183e-06,6.222015429212971e-06,-4.375965126861882e-06,1.3054504264450326e-08,0.00010616976097766682,-5.1180540721814795e-08,-9.001257223066909e-08,0.0035299087295958672,3.369324646888601,3.78127374054078e-10,0.99967035869778,-0.00011417994512511176,0.12094937663485898,8.860433020120167,1.069105677841085
400,0.11981210512510565,0.0601181605606814,0.0008717807521038889,0.026473264389636736,5.4074202653870665e-05,1.8953460363709454e-06,0.00014299089523158755,0.0022955825782569805,5.3225000581952346e-05,-5.497221715793698e-07,2.0610181543239552e-07,7.969145868127567e-06,1.1655775069125566e-07,1.0284832903492538e-05,6.239590471323451e-06,-8.291837535558372e-09,0.00027139096239214654,-4.168115766895087e-08,-7.271401410244596e-08,0.005176671711072234,3.369116934808876,-2.5457326164909846e-09,0.9998981754085764,0.00031875383442369536,0.12068290915589007,8.274532095842321,1.469484156684061
500,0.11976584830809275,0.058178657613352336,0.0008676201785326465,0.02618970225864355,6.282970190773273e-05,1.8798287875187383e-06,0.00024376239761343598,0.0036837012420307623,5.277780882470731e-05,-1.389547804235866e-06,-4.712680332151066e-08,1.6653181075055274e-05,9.875847115387979e-07,1.0672867719102326e-05,2.570932278821453e-06,-2.330475134866962e-08,0.0005980410606144898,7.137512899574189e-08,-8.221767201746196e-08,0.005584137569941052,3.3684050154801928,1.4859976953942204e-09,0.9999069422250472,0.00013267841782547946,0.12058059181721452,7.7776657639436495,2.013023006654452
600,0.11961487780672383,0.0586693243586475,0.0008902223371041882,0.025283819822372825,7.767845080873035e-05,4.704755964835354e-06,0.00026363879022883626,0.003638088955566213,4.6578228793172525e-05,-2.3621885018270334e-06,2.6897838193296324e-07,1.0782306871504691e-05,5.391181449791974e-07,9.98108383020319e-06,-2.9699580659630703e-06,-2.0709774895191345e-08,-7.547089965160962e-05,1.1368855448417851e-07,1.0047166785028489e-07,0.006374293190814529,3.3665216997635783,1.1395211089180393e-09,0.9997970274179283,0.0005587789142718969,0.12014061672571547,7.766728452426018,2.628561972947105
700,0.11951199130547671,0.0568411369638329,0.0008927045474734006,0.024100507188287813,7.97130497148405e-05,1.792224740927679e-06,0.000250718812016818,0.004418358637086263,7.03031156085226e-05,1.771069790680403e-06,-1.0148400478935737e-07,2.3074978520503117e-05,4.189560361013293e-07,1.803522455626379e-05,5.389540369515507e-06,-1.291153060879002e-08,0.0008177696699174446,1.5696959233503368e-08,6.146945324999344e-08,0.007490354797959904,3.366453445818501,-3.663187006494773e-11,0.9994040530707221,0.00019948794595356272,0.11845537165578483,7.494845011859782,2.737734420188922
800,0.11956635249413934,0.057296996010004715,0.0008945128975944769,0.023396240553052856,8.162836701556223e-05,5.51943666694097e-06,0.0004162395372750813,0.005699289023873729,1.1617124179970249e-05,-4.6220573069147876e-07,2.841978862634912e-07,3.124837266324441e-05,3.840295314357595e-07,3.6950765731880095e-05,4.230912879394868e-06,1.3169083716751136e-08,0.0005966299097227804,-4.641782844668375e-10,1.0708458324709257e-07,0.00879363713961029,3.3653416358484867,-3.149759274116081e-09,0.9994341591256174,0.0006933523386393045,0.11528344037461148,6.708234898721917,3.0414269556710174
900,0.11946725676448396,0.05486449375729793,0.0008882094766480658,0.022204037199835033,6.844325277283934e-05,1.1238955120532186e-06,0.00042531348644554414,0.00641863379685171,5.105705845742825e-05,9.87271736537685e-07,-1.1788427159095599e-07,4.590097182743557e-05,-8.034905039160239e-08,2.9069986684167048e-05,4.874614390056558e-06,-3.1917325068217094e-09,0.0007432549446985844,1.0941678876366426e-07,-6.082332539409176e-08,0.008806335392263807,3.364483405296587,-3.2459151137113673e-09,0.9996683516058801,0.0003703091757071004,0.11399307979902958,6.763401329394787,3.2025079420755853
